account_id,ring_id,bank,state,city,account_type,account_age_days,total_case_count,final_reputation_score,reused_in_multiple_cases
ACC001822,R0373,Bank_B,Odisha,Kolkata,SAVINGS,1174,2,0.5034,1
ACC001823,R0373,Bank_A,Odisha,Pune,SAVINGS,1105,2,0.5034,1
ACC001824,R0374,Bank_E,Maharashtra,Mumbai,SAVINGS,1270,2,0.5034,1
ACC001825,R0374,Bank_A,Bihar,Patna,SAVINGS,2036,2,0.5034,1
ACC001826,R0374,Bank_B,Maharashtra,Pune,SAVINGS,793,2,0.5034,1
ACC001827,R0375,Bank_C,Bihar,Patna,SAVINGS,767,6,0.8775,1
ACC001828,R0375,Bank_C,Bihar,Patna,SAVINGS,1704,6,0.8775,1
ACC001829,R0375,Bank_D,Bihar,Patna,SAVINGS,1113,6,0.8775,1
ACC001830,R0376,Bank_E,Bihar,Patna,SAVINGS,1754,4,0.7534,1
ACC001831,R0376,Bank_B,Bihar,Patna,SAVINGS,452,4,0.7534,1
ACC001832,R0376,Bank_A,Bihar,Patna,SAVINGS,1561,4,0.7534,1
ACC001833,R0377,Bank_B,Telangana,Hyderabad,CURRENT,563,3,0.6501,1
ACC001834,R0377,Bank_B,Telangana,Hyderabad,SAVINGS,914,5,0.8262,1
ACC001835,R0377,Bank_D,Telangana,Hyderabad,SAVINGS,1179,4,0.7534,1
ACC001836,R0378,Bank_D,Tamil Nadu,Chennai,SAVINGS,83,2,0.5034,1
ACC001837,R0378,Bank_C,Telangana,Hyderabad,SAVINGS,1103,3,0.6501,1
ACC001838,R0378,Bank_A,Tamil Nadu,Chennai,SAVINGS,633,4,0.7534,1
ACC001839,R0378,Bank_D,Tamil Nadu,Chennai,SAVINGS,1987,5,0.8262,1
ACC001840,R0379,Bank_B,Odisha,Hyderabad,SAVINGS,1437,5,0.8262,1
ACC001841,R0379,Bank_C,Odisha,Delhi,SAVINGS,2187,5,0.8262,1
ACC001842,R0379,Bank_A,Telangana,Hyderabad,SAVINGS,1640,5,0.8262,1
ACC001843,R0380,Bank_C,Telangana,Hyderabad,SAVINGS,323,2,0.5034,1
ACC001844,R0380,Bank_A,Andhra Pradesh,Kolkata,SAVINGS,1742,2,0.5034,1
ACC001845,R0380,Bank_A,Telangana,Hyderabad,SAVINGS,1932,2,0.5034,1
ACC001846,R0381,Bank_E,Telangana,Hyderabad,CURRENT,151,6,0.8775,1
ACC001847,R0381,Bank_A,Telangana,Hyderabad,SAVINGS,791,6,0.8775,1
ACC001848,R0381,Bank_E,Telangana,Hyderabad,CURRENT,1361,6,0.8775,1
ACC001849,R0382,Bank_E,Telangana,Hyderabad,SAVINGS,1380,2,0.5034,1
ACC001850,R0382,Bank_B,Telangana,Hyderabad,SAVINGS,57,3,0.6501,1
ACC001851,R0382,Bank_B,Telangana,Hyderabad,SAVINGS,84,3,0.6501,1
ACC001852,R0382,Bank_D,Telangana,Hyderabad,SAVINGS,1546,3,0.6501,1
ACC001853,R0382,Bank_B,Telangana,Hyderabad,CURRENT,622,3,0.6501,1
ACC001854,R0382,Bank_A,Telangana,Hyderabad,SAVINGS,57,4,0.7534,1
ACC001855,R0382,Bank_A,Telangana,Hyderabad,SAVINGS,2180,1,0.2953,0
ACC001856,R0383,Bank_D,Telangana,Hyderabad,SAVINGS,1805,4,0.7534,1
ACC001857,R0383,Bank_A,Maharashtra,Mumbai,CURRENT,364,4,0.7534,1
ACC001858,R0383,Bank_E,Telangana,Hyderabad,SAVINGS,1599,3,0.6501,1
ACC001859,R0383,Bank_B,Telangana,Hyderabad,CURRENT,1973,5,0.8262,1
ACC001860,R0383,Bank_E,Telangana,Hyderabad,SAVINGS,42,4,0.7534,1
ACC001861,R0383,Bank_A,Telangana,Hyderabad,SAVINGS,737,4,0.7534,1
ACC001862,R0384,Bank_C,Telangana,Hyderabad,SAVINGS,12,2,0.5034,1
ACC001863,R0384,Bank_E,Telangana,Hyderabad,SAVINGS,1848,2,0.5034,1
ACC001864,R0384,Bank_D,Telangana,Hyderabad,SAVINGS,1621,2,0.5034,1
ACC001865,R0385,Bank_C,Odisha,Bengaluru,SAVINGS,605,4,0.7534,1
ACC001866,R0385,Bank_C,Odisha,Patna,SAVINGS,1996,5,0.8262,1
ACC001867,R0385,Bank_E,Odisha,Hyderabad,SAVINGS,557,5,0.8262,1
ACC001868,R0386,Bank_C,Uttar Pradesh,Lucknow,SAVINGS,1439,6,0.8775,1
ACC001869,R0386,Bank_A,Telangana,Hyderabad,SAVINGS,1968,6,0.8775,1
ACC001870,R0386,Bank_E,Uttar Pradesh,Lucknow,SAVINGS,1732,6,0.8775,1
ACC001871,R0387,Bank_A,Telangana,Hyderabad,CURRENT,2109,4,0.7534,1
ACC001872,R0387,Bank_A,Telangana,Hyderabad,SAVINGS,934,4,0.7534,1
ACC001873,R0387,Bank_E,Telangana,Hyderabad,SAVINGS,387,4,0.7534,1
ACC001874,R0388,Bank_E,Telangana,Hyderabad,SAVINGS,976,1,0.2953,0
ACC001875,R0388,Bank_E,Telangana,Hyderabad,CURRENT,296,1,0.2953,0
ACC001876,R0388,Bank_C,Telangana,Hyderabad,SAVINGS,1154,1,0.2953,0
ACC001877,R0388,Bank_B,Telangana,Hyderabad,SAVINGS,516,1,0.2953,0
ACC001878,R0388,Bank_B,Telangana,Hyderabad,SAVINGS,631,1,0.2953,0
ACC001879,R0388,Bank_B,Bihar,Patna,CURRENT,712,1,0.2953,0
ACC001880,R0388,Bank_C,Telangana,Hyderabad,SAVINGS,1523,1,0.2953,0
ACC001881,R0388,Bank_B,Telangana,Hyderabad,CURRENT,1508,0,0.0,0
ACC001882,R0388,Bank_B,Telangana,Hyderabad,CURRENT,1686,1,0.2953,0
ACC001883,R0389,Bank_A,Bihar,Patna,CURRENT,649,6,0.8775,1
ACC001884,R0389,Bank_A,Bihar,Patna,SAVINGS,644,5,0.8262,1
ACC001885,R0389,Bank_A,Odisha,Chennai,SAVINGS,1237,6,0.8775,1
ACC001886,R0390,Bank_C,Telangana,Hyderabad,CURRENT,1819,3,0.6501,1
ACC001887,R0390,Bank_E,Bihar,Patna,SAVINGS,1953,3,0.6501,1
ACC001888,R0390,Bank_C,Telangana,Hyderabad,SAVINGS,204,3,0.6501,1
ACC001889,R0391,Bank_E,Telangana,Hyderabad,SAVINGS,475,5,0.8262,1
ACC001890,R0391,Bank_D,Telangana,Hyderabad,SAVINGS,1279,5,0.8262,1
ACC001891,R0391,Bank_A,Telangana,Hyderabad,SAVINGS,2087,6,0.8775,1
ACC001892,R0391,Bank_D,Telangana,Hyderabad,SAVINGS,10,6,0.8775,1
ACC001893,R0391,Bank_A,Bihar,Patna,SAVINGS,1781,5,0.8262,1
ACC001894,R0392,Bank_C,Bihar,Patna,SAVINGS,460,5,0.8262,1
ACC001895,R0392,Bank_C,Bihar,Patna,SAVINGS,924,5,0.8262,1
ACC001896,R0392,Bank_B,Bihar,Patna,SAVINGS,1241,5,0.8262,1
ACC001897,R0393,Bank_B,Telangana,Hyderabad,SAVINGS,1581,4,0.7534,1
ACC001898,R0393,Bank_C,Telangana,Hyderabad,SAVINGS,1596,4,0.7534,1
ACC001899,R0393,Bank_A,Telangana,Hyderabad,SAVINGS,800,6,0.8775,1
ACC001900,R0393,Bank_D,Telangana,Hyderabad,SAVINGS,612,6,0.8775,1
ACC001901,R0393,Bank_E,Maharashtra,Pune,SAVINGS,1564,4,0.7534,1
ACC001902,R0394,Bank_C,Telangana,Hyderabad,SAVINGS,1242,2,0.5034,1
ACC001903,R0394,Bank_D,Telangana,Hyderabad,SAVINGS,1381,2,0.5034,1
ACC001904,R0394,Bank_E,Telangana,Hyderabad,SAVINGS,920,1,0.2953,0
ACC001905,R0395,Bank_C,Andhra Pradesh,Ahmedabad,CURRENT,1842,5,0.8262,1
ACC001906,R0395,Bank_D,Bihar,Patna,SAVINGS,939,5,0.8262,1
ACC001907,R0395,Bank_B,Andhra Pradesh,Delhi,SAVINGS,1581,5,0.8262,1
ACC001908,R0396,Bank_D,Telangana,Hyderabad,SAVINGS,950,3,0.6501,1
ACC001909,R0396,Bank_A,Telangana,Hyderabad,SAVINGS,1555,2,0.5034,1
ACC001910,R0396,Bank_E,Telangana,Hyderabad,CURRENT,425,3,0.6501,1
ACC001911,R0397,Bank_E,Telangana,Hyderabad,CURRENT,1900,2,0.5034,1
ACC001912,R0397,Bank_B,Telangana,Hyderabad,SAVINGS,1890,2,0.5034,1
ACC001913,R0397,Bank_C,Telangana,Hyderabad,SAVINGS,459,2,0.5034,1
ACC001914,R0398,Bank_C,Telangana,Hyderabad,SAVINGS,473,3,0.6501,1
ACC001915,R0398,Bank_D,Maharashtra,Pune,SAVINGS,1263,3,0.6501,1
ACC001916,R0398,Bank_A,Telangana,Hyderabad,SAVINGS,1124,3,0.6501,1
ACC001917,R0398,Bank_E,Tamil Nadu,Chennai,SAVINGS,500,3,0.6501,1
ACC001918,R0399,Bank_C,Telangana,Hyderabad,SAVINGS,822,3,0.6501,1
ACC001919,R0399,Bank_E,Punjab,Mumbai,SAVINGS,1047,3,0.6501,1
ACC001920,R0399,Bank_A,Telangana,Hyderabad,SAVINGS,597,4,0.7534,1
ACC001921,R0399,Bank_D,Telangana,Hyderabad,CURRENT,105,4,0.7534,1
ACC001922,R0400,Bank_B,Telangana,Hyderabad,CURRENT,992,4,0.7534,1
ACC001923,R0400,Bank_B,Telangana,Hyderabad,SAVINGS,516,6,0.8775,1
ACC001924,R0400,Bank_C,Telangana,Hyderabad,SAVINGS,285,4,0.7534,1
ACC001925,R0400,Bank_D,Telangana,Hyderabad,SAVINGS,1876,5,0.8262,1
ACC001926,R0400,Bank_A,Telangana,Hyderabad,SAVINGS,1971,5,0.8262,1
ACC001927,R0400,Bank_D,Telangana,Hyderabad,CURRENT,1411,6,0.8775,1
ACC001928,R0400,Bank_B,Telangana,Hyderabad,SAVINGS,654,5,0.8262,1
ACC001929,R0400,Bank_D,Telangana,Hyderabad,SAVINGS,1245,4,0.7534,1
