victim_id,state,city,age_bracket,bank,account_balance_tier,fraud_type
V0010400,Telangana,Hyderabad,36-50,Bank_E,High,Fraud
V0010401,Telangana,Hyderabad,36-50,Bank_B,Low,Fraud
V0010402,Odisha,Pune,18-25,Bank_E,High,Fake Profile
V0010403,Tamil Nadu,Chennai,51+,Bank_A,Low,Fraud
V0010404,Telangana,Hyderabad,36-50,Bank_D,High,Cheating
V0010405,Telangana,Hyderabad,26-35,Bank_A,Low,Cheating
V0010406,Telangana,Hyderabad,51+,Bank_A,Medium,Cheating
V0010407,Telangana,Hyderabad,51+,Bank_B,High,Fraud
V0010408,Telangana,Hyderabad,18-25,Bank_B,High,Fraud
V0010409,Telangana,Hyderabad,36-50,Bank_D,Medium,Fraud
V0010410,Uttar Pradesh,Lucknow,18-25,Bank_D,Medium,Fraud
V0010411,Maharashtra,Pune,26-35,Bank_C,Low,Fraud
V0010412,Telangana,Hyderabad,26-35,Bank_D,Medium,Fraud
V0010413,Bihar,Patna,18-25,Bank_C,High,Fraud
V0010414,Andhra Pradesh,Jaipur,26-35,Bank_D,Medium,Fraud
V0010415,Bihar,Patna,36-50,Bank_E,High,Cheating
V0010416,Telangana,Hyderabad,18-25,Bank_B,Medium,Fraud
V0010417,Bihar,Patna,51+,Bank_D,Low,Fraud
V0010418,Chhattisgarh,Mumbai,51+,Bank_E,Medium,Fraud
V0010419,Telangana,Hyderabad,18-25,Bank_B,Low,Cheating
V0010420,Telangana,Hyderabad,51+,Bank_C,Low,Cheating
V0010421,Maharashtra,Mumbai,36-50,Bank_E,Low,Cheating
V0010422,Maharashtra,Mumbai,26-35,Bank_B,High,Cheating
V0010423,Telangana,Hyderabad,26-35,Bank_D,Low,Cheating
V0010424,Telangana,Hyderabad,18-25,Bank_D,High,Fraud
V0010425,Tamil Nadu,Chennai,36-50,Bank_A,Low,Fraud
V0010426,Maharashtra,Mumbai,26-35,Bank_D,Medium,Cheating
V0010427,Telangana,Hyderabad,51+,Bank_D,High,Cheating
V0010428,Telangana,Hyderabad,36-50,Bank_D,Medium,Cheating
V0010429,Telangana,Hyderabad,26-35,Bank_B,Low,Cheating
V0010430,Telangana,Hyderabad,36-50,Bank_A,Medium,Cheating
V0010431,Telangana,Hyderabad,26-35,Bank_B,High,Fraud
V0010432,Maharashtra,Mumbai,26-35,Bank_B,Medium,Fraud
V0010433,Maharashtra,Pune,18-25,Bank_C,Low,Cheating
V0010434,Andhra Pradesh,Ahmedabad,51+,Bank_B,Low,Fraud
V0010435,Tamil Nadu,Chennai,36-50,Bank_A,High,Fraud
V0010436,Telangana,Hyderabad,18-25,Bank_B,High,Fraud
V0010437,Tamil Nadu,Chennai,51+,Bank_E,Medium,Fraud
V0010438,Odisha,Patna,26-35,Bank_A,High,Cheating
V0010439,Andhra Pradesh,Mumbai,18-25,Bank_D,Low,Cheating
V0010440,Telangana,Hyderabad,36-50,Bank_E,Medium,Fraud
V0010441,Bihar,Patna,26-35,Bank_D,Medium,Fraud
V0010442,Bihar,Patna,36-50,Bank_A,Medium,Cheating
V0010443,Telangana,Hyderabad,26-35,Bank_E,Medium,Fraud
V0010444,Telangana,Hyderabad,18-25,Bank_B,High,Fraud
V0010445,Tamil Nadu,Chennai,51+,Bank_D,Medium,Fraud
V0010446,Telangana,Hyderabad,26-35,Bank_E,Medium,Fraud
V0010447,Telangana,Hyderabad,51+,Bank_A,Low,Fraud
V0010448,Andhra Pradesh,Pune,36-50,Bank_C,Low,Fraud
V0010449,Telangana,Hyderabad,36-50,Bank_B,Medium,Cheating
V0010450,Telangana,Hyderabad,26-35,Bank_C,Medium,Cheating
V0010451,Telangana,Hyderabad,18-25,Bank_E,Low,Fraud
V0010452,Madhya Pradesh,Chennai,36-50,Bank_C,Medium,Cheating
V0010453,Maharashtra,Mumbai,18-25,Bank_B,High,Cheating
V0010454,Telangana,Hyderabad,51+,Bank_C,Low,Cheating
V0010455,Odisha,Patna,36-50,Bank_C,Medium,Cheating
V0010456,Telangana,Hyderabad,18-25,Bank_B,High,Cheating
V0010457,Telangana,Hyderabad,51+,Bank_D,Low,Cheating
V0010458,Rajasthan,Jaipur,51+,Bank_E,Medium,Fraud
V0010459,Telangana,Hyderabad,36-50,Bank_D,Medium,Fraud
V0010460,Telangana,Hyderabad,36-50,Bank_C,Medium,Fraud
V0010461,Telangana,Hyderabad,18-25,Bank_E,Medium,Fraud
V0010462,Telangana,Hyderabad,18-25,Bank_A,High,Fraud
V0010463,Telangana,Hyderabad,36-50,Bank_B,High,Cheating
V0010464,Telangana,Hyderabad,51+,Bank_D,Medium,Cyber Blackmailing
V0010465,Telangana,Hyderabad,51+,Bank_A,High,Fraud
V0010466,Telangana,Hyderabad,51+,Bank_A,Medium,Fraud
V0010467,Telangana,Hyderabad,18-25,Bank_C,High,Fraud
V0010468,Telangana,Hyderabad,26-35,Bank_D,Medium,Fraud
V0010469,Telangana,Hyderabad,26-35,Bank_A,High,Cheating
V0010470,Odisha,Chennai,51+,Bank_D,High,Cheating
V0010471,Telangana,Hyderabad,18-25,Bank_C,Low,Fraud
V0010472,Maharashtra,Mumbai,18-25,Bank_D,Medium,Fraud
V0010473,Telangana,Hyderabad,18-25,Bank_B,High,Fraud
V0010474,Maharashtra,Mumbai,51+,Bank_B,Medium,Cheating
V0010475,Andhra Pradesh,Bengaluru,26-35,Bank_A,Medium,Fraud
V0010476,Andhra Pradesh,Hyderabad,26-35,Bank_E,Medium,Cheating
V0010477,Maharashtra,Pune,51+,Bank_C,Medium,Cheating
V0010478,Bihar,Patna,26-35,Bank_B,Low,Fraud
V0010479,Telangana,Hyderabad,36-50,Bank_B,Medium,Fraud
V0010480,Bihar,Patna,36-50,Bank_D,High,Fraud
V0010481,Maharashtra,Pune,36-50,Bank_B,High,Fraud
V0010482,Bihar,Patna,18-25,Bank_A,Medium,Cheating
V0010483,Telangana,Hyderabad,18-25,Bank_C,Medium,Cheating
V0010484,Telangana,Hyderabad,36-50,Bank_B,Medium,Fraud
V0010485,Telangana,Hyderabad,36-50,Bank_C,Low,Fraud
V0010486,Uttar Pradesh,Lucknow,36-50,Bank_A,Low,Cheating
V0010487,Bihar,Patna,26-35,Bank_E,High,Forgery
V0010488,Tamil Nadu,Chennai,18-25,Bank_B,Low,Fraud
V0010489,Telangana,Hyderabad,36-50,Bank_A,High,Fraud
V0010490,Odisha,Jaipur,51+,Bank_D,Low,Fraud
V0010491,Andhra Pradesh,Pune,18-25,Bank_E,Medium,Cheating
V0010492,Telangana,Hyderabad,18-25,Bank_E,Low,Cheating
V0010493,Maharashtra,Pune,18-25,Bank_B,Low,Cheating
V0010494,Telangana,Hyderabad,36-50,Bank_A,Low,Cheating
V0010495,Odisha,Lucknow,51+,Bank_D,Low,Fraud
V0010496,Maharashtra,Pune,18-25,Bank_D,Low,Cheating
V0010497,Bihar,Patna,26-35,Bank_C,Medium,Fraud
V0010498,Telangana,Hyderabad,26-35,Bank_E,Low,Fraud
V0010499,Bihar,Patna,36-50,Bank_E,Low,Fraud
V0010500,Telangana,Hyderabad,26-35,Bank_B,Medium,Fraud
V0010501,Telangana,Hyderabad,51+,Bank_D,Low,Cheating
V0010502,Tamil Nadu,Chennai,51+,Bank_B,Low,Fraud
V0010503,Odisha,Lucknow,36-50,Bank_C,Medium,Cheating
V0010504,Telangana,Hyderabad,18-25,Bank_A,Low,Fraud
V0010505,Telangana,Hyderabad,36-50,Bank_D,Low,Fraud
V0010506,Maharashtra,Pune,36-50,Bank_A,High,Fraud
V0010507,Telangana,Hyderabad,36-50,Bank_E,Medium,Cheating
V0010508,Telangana,Hyderabad,51+,Bank_C,High,Cheating
V0010509,Telangana,Hyderabad,51+,Bank_B,Medium,Fraud
V0010510,Bihar,Patna,26-35,Bank_A,High,Fraud
V0010511,Telangana,Hyderabad,26-35,Bank_C,High,Forgery
V0010512,Telangana,Hyderabad,51+,Bank_B,High,Fraud
V0010513,Telangana,Hyderabad,26-35,Bank_C,Low,Fraud
V0010514,Maharashtra,Pune,51+,Bank_B,High,Fraud
V0010515,Telangana,Hyderabad,36-50,Bank_B,High,Fake Profile
V0010516,Telangana,Hyderabad,18-25,Bank_E,Low,Fraud
V0010517,Telangana,Hyderabad,51+,Bank_C,High,Cheating
V0010518,Odisha,Delhi,26-35,Bank_A,Low,Fraud
V0010519,Bihar,Patna,18-25,Bank_E,High,Fraud
V0010520,Odisha,Pune,36-50,Bank_A,Medium,Cheating
V0010521,Madhya Pradesh,Hyderabad,36-50,Bank_A,Low,Fraud
V0010522,Odisha,Delhi,18-25,Bank_E,Low,Fraud
V0010523,Tamil Nadu,Chennai,36-50,Bank_A,Low,Fraud
V0010524,Maharashtra,Mumbai,36-50,Bank_B,High,Fraud
V0010525,Andhra Pradesh,Kolkata,36-50,Bank_B,Low,Fraud
V0010526,Telangana,Hyderabad,36-50,Bank_E,Medium,Fraud
V0010527,Telangana,Hyderabad,26-35,Bank_D,High,Cheating
V0010528,Odisha,Delhi,36-50,Bank_E,Low,Fraud
V0010529,Telangana,Hyderabad,26-35,Bank_D,Low,Cheating
V0010530,Telangana,Hyderabad,26-35,Bank_A,Low,Cheating
V0010531,Telangana,Hyderabad,36-50,Bank_C,Medium,Cheating
V0010532,Odisha,Pune,18-25,Bank_B,Medium,Fraud
V0010533,Telangana,Hyderabad,51+,Bank_B,Medium,Fraud
V0010534,Telangana,Hyderabad,51+,Bank_E,Low,Cyber Blackmailing
V0010535,Bihar,Patna,18-25,Bank_B,Low,Fraud
V0010536,Maharashtra,Mumbai,26-35,Bank_D,Low,Fraud
V0010537,Telangana,Hyderabad,26-35,Bank_B,Low,Fraud
V0010538,Tamil Nadu,Chennai,51+,Bank_A,High,Fraud
V0010539,Telangana,Hyderabad,51+,Bank_C,High,Fraud
V0010540,Telangana,Hyderabad,18-25,Bank_A,High,Fraud
V0010541,Chhattisgarh,Lucknow,26-35,Bank_D,Medium,Fraud
V0010542,Telangana,Hyderabad,26-35,Bank_A,High,Fraud
V0010543,Telangana,Hyderabad,26-35,Bank_E,Medium,Fraud
V0010544,Bihar,Patna,36-50,Bank_C,Low,Fraud
V0010545,Tamil Nadu,Chennai,51+,Bank_D,Medium,Cyber Blackmailing
V0010546,Maharashtra,Pune,18-25,Bank_A,High,Cyber Blackmailing
V0010547,Telangana,Hyderabad,51+,Bank_B,Medium,Cheating
V0010548,Telangana,Hyderabad,18-25,Bank_C,Medium,Fraud
V0010549,Telangana,Hyderabad,51+,Bank_A,High,Cheating
V0010550,Telangana,Hyderabad,51+,Bank_D,Low,Cheating
V0010551,Telangana,Hyderabad,36-50,Bank_D,Low,Fraud
V0010552,Andhra Pradesh,Pune,18-25,Bank_B,High,Cheating
V0010553,Telangana,Hyderabad,36-50,Bank_E,Medium,Fraud
V0010554,Telangana,Hyderabad,36-50,Bank_C,High,Cheating
V0010555,Bihar,Patna,18-25,Bank_E,Medium,Fraud
V0010556,Telangana,Hyderabad,36-50,Bank_C,High,Cheating
V0010557,Rajasthan,Jaipur,51+,Bank_A,Medium,Cheating
V0010558,Telangana,Hyderabad,36-50,Bank_E,Medium,Cheating
V0010559,Telangana,Hyderabad,18-25,Bank_A,Medium,Cheating
V0010560,Telangana,Hyderabad,26-35,Bank_B,Low,Fraud
V0010561,Telangana,Hyderabad,26-35,Bank_C,Low,Fraud
V0010562,Odisha,Ahmedabad,51+,Bank_E,Medium,Cheating
V0010563,Telangana,Hyderabad,26-35,Bank_A,Low,Cheating
V0010564,Telangana,Hyderabad,26-35,Bank_D,High,Cheating
V0010565,Telangana,Hyderabad,36-50,Bank_C,Medium,Cheating
V0010566,Bihar,Patna,36-50,Bank_E,High,Fraud
V0010567,Telangana,Hyderabad,18-25,Bank_A,High,Fraud
V0010568,Telangana,Hyderabad,36-50,Bank_C,Medium,Cheating
V0010569,Bihar,Patna,18-25,Bank_B,Low,Cheating
V0010570,Andhra Pradesh,Pune,51+,Bank_D,Medium,Cheating
V0010571,Telangana,Hyderabad,26-35,Bank_B,Low,Cheating
V0010572,Odisha,Chennai,26-35,Bank_D,Medium,Cheating
V0010573,Telangana,Hyderabad,36-50,Bank_C,Low,Fraud
V0010574,Telangana,Hyderabad,18-25,Bank_E,High,Fraud
V0010575,Telangana,Hyderabad,36-50,Bank_E,Low,Fraud
V0010576,Rajasthan,Jaipur,18-25,Bank_A,Medium,Cheating
V0010577,Bihar,Patna,51+,Bank_B,High,Fraud
V0010578,Bihar,Patna,51+,Bank_B,Medium,Forgery
V0010579,Bihar,Patna,18-25,Bank_D,High,Fraud
V0010580,Maharashtra,Pune,26-35,Bank_B,Low,Cheating
V0010581,Telangana,Hyderabad,51+,Bank_A,Medium,Fraud
V0010582,Telangana,Hyderabad,51+,Bank_C,Medium,Fraud
V0010583,Telangana,Hyderabad,36-50,Bank_B,Low,Fraud
V0010584,Maharashtra,Pune,18-25,Bank_B,Low,Forgery
V0010585,Tamil Nadu,Chennai,18-25,Bank_D,High,Fraud
V0010586,Bihar,Patna,36-50,Bank_A,Low,Fraud
V0010587,Telangana,Hyderabad,18-25,Bank_D,High,Cheating
V0010588,Tamil Nadu,Chennai,36-50,Bank_C,High,Cheating
V0010589,Telangana,Hyderabad,51+,Bank_D,Low,Cheating
V0010590,Telangana,Hyderabad,18-25,Bank_B,Medium,Fraud
V0010591,Telangana,Hyderabad,36-50,Bank_E,Medium,Cheating
V0010592,Tamil Nadu,Chennai,18-25,Bank_D,High,Cheating
V0010593,Telangana,Hyderabad,18-25,Bank_A,Medium,Fraud
V0010594,Telangana,Hyderabad,51+,Bank_A,Medium,Forgery
V0010595,Telangana,Hyderabad,36-50,Bank_C,Low,Fraud
V0010596,Telangana,Hyderabad,51+,Bank_D,Low,Cheating
V0010597,Telangana,Hyderabad,18-25,Bank_A,High,Cheating
V0010598,Odisha,Delhi,18-25,Bank_D,Medium,Cheating
V0010599,Telangana,Hyderabad,51+,Bank_A,Medium,Fraud
V0010600,Telangana,Hyderabad,18-25,Bank_E,High,Fraud
V0010601,Telangana,Hyderabad,26-35,Bank_E,Low,Fraud
V0010602,Andhra Pradesh,Chennai,51+,Bank_E,Low,Cheating
V0010603,Bihar,Patna,18-25,Bank_E,High,Cheating
V0010604,Telangana,Hyderabad,51+,Bank_D,Low,Fraud
V0010605,Telangana,Hyderabad,51+,Bank_A,Medium,Fraud
V0010606,Telangana,Hyderabad,18-25,Bank_B,Medium,Cheating
V0010607,Madhya Pradesh,Delhi,51+,Bank_E,Medium,Fraud
V0010608,Telangana,Hyderabad,51+,Bank_D,Low,Fraud
V0010609,Telangana,Hyderabad,36-50,Bank_B,High,Cheating
V0010610,Telangana,Hyderabad,26-35,Bank_B,Low,Cheating
V0010611,Bihar,Patna,36-50,Bank_B,High,Cheating
V0010612,Odisha,Bengaluru,26-35,Bank_B,High,Cheating
V0010613,Telangana,Hyderabad,51+,Bank_B,Low,Fraud
V0010614,Telangana,Hyderabad,18-25,Bank_E,High,Fraud
V0010615,Maharashtra,Mumbai,51+,Bank_E,Medium,Fraud
V0010616,Telangana,Hyderabad,36-50,Bank_B,Medium,Cyber Blackmailing
V0010617,Telangana,Hyderabad,51+,Bank_A,Medium,Fraud
V0010618,Uttar Pradesh,Lucknow,36-50,Bank_B,Low,Fraud
V0010619,Maharashtra,Pune,36-50,Bank_E,Low,Fraud
V0010620,Telangana,Hyderabad,36-50,Bank_D,High,Fraud
V0010621,Bihar,Patna,36-50,Bank_C,Medium,Cheating
V0010622,Telangana,Hyderabad,36-50,Bank_D,High,Fraud
V0010623,Tamil Nadu,Chennai,18-25,Bank_D,Low,Fraud
V0010624,Telangana,Hyderabad,36-50,Bank_B,Medium,Cheating
V0010625,Telangana,Hyderabad,18-25,Bank_D,Medium,Fraud
V0010626,Telangana,Hyderabad,18-25,Bank_C,Low,Cheating
V0010627,Telangana,Hyderabad,18-25,Bank_A,High,Cheating
V0010628,Maharashtra,Mumbai,18-25,Bank_C,Low,Fraud
V0010629,Telangana,Hyderabad,26-35,Bank_A,Medium,Fraud
V0010630,Telangana,Hyderabad,18-25,Bank_C,High,Fraud
V0010631,Telangana,Hyderabad,18-25,Bank_A,Low,Fraud
V0010632,Madhya Pradesh,Chennai,36-50,Bank_E,Low,Cheating
V0010633,Uttar Pradesh,Lucknow,26-35,Bank_B,Medium,Cheating
V0010634,Telangana,Hyderabad,18-25,Bank_B,Medium,Fraud
V0010635,Bihar,Patna,51+,Bank_A,Low,Fraud
V0010636,Telangana,Hyderabad,51+,Bank_E,Medium,Fraud
V0010637,Telangana,Hyderabad,36-50,Bank_C,Low,Fraud
V0010638,Telangana,Hyderabad,51+,Bank_B,High,Cyber Blackmailing
V0010639,Telangana,Hyderabad,26-35,Bank_C,Medium,Cheating
V0010640,Telangana,Hyderabad,36-50,Bank_C,Medium,Cheating
V0010641,Telangana,Hyderabad,36-50,Bank_B,Low,Cheating
V0010642,Telangana,Hyderabad,36-50,Bank_D,High,Cyber Blackmailing
V0010643,Telangana,Hyderabad,18-25,Bank_D,High,Fraud
V0010644,Bihar,Patna,51+,Bank_B,High,Cheating
V0010645,Telangana,Hyderabad,18-25,Bank_C,Low,Fraud
V0010646,Telangana,Hyderabad,36-50,Bank_B,Medium,Cheating
V0010647,Uttar Pradesh,Lucknow,18-25,Bank_E,High,Fraud
V0010648,Andhra Pradesh,Delhi,18-25,Bank_E,Medium,Fraud
V0010649,Telangana,Hyderabad,51+,Bank_E,Medium,Fraud
V0010650,Telangana,Hyderabad,26-35,Bank_E,Medium,Fraud
V0010651,Andhra Pradesh,Kolkata,36-50,Bank_E,Medium,Cheating
V0010652,Odisha,Ahmedabad,26-35,Bank_B,Low,Fraud
V0010653,Telangana,Hyderabad,51+,Bank_E,Medium,Fraud
V0010654,Maharashtra,Pune,36-50,Bank_E,Medium,Fraud
V0010655,Telangana,Hyderabad,51+,Bank_A,Medium,Fraud
V0010656,Telangana,Hyderabad,36-50,Bank_A,High,Fraud
V0010657,Telangana,Hyderabad,26-35,Bank_C,Low,Cyber Blackmailing
V0010658,Uttar Pradesh,Lucknow,26-35,Bank_E,Low,Fraud
V0010659,Bihar,Patna,51+,Bank_A,Low,Cheating
V0010660,Telangana,Hyderabad,18-25,Bank_B,Medium,Cheating
V0010661,Bihar,Patna,36-50,Bank_D,High,Cheating
V0010662,Odisha,Bengaluru,26-35,Bank_C,High,Fraud
V0010663,Telangana,Hyderabad,36-50,Bank_E,Low,Fraud
V0010664,Telangana,Hyderabad,18-25,Bank_C,Medium,Fraud
V0010665,Telangana,Hyderabad,26-35,Bank_E,Low,Fraud
V0010666,Telangana,Hyderabad,26-35,Bank_D,High,Cheating
V0010667,Telangana,Hyderabad,51+,Bank_C,High,Cheating
V0010668,Telangana,Hyderabad,51+,Bank_B,Medium,Fraud
V0010669,Telangana,Hyderabad,26-35,Bank_A,Medium,Fraud
V0010670,Maharashtra,Mumbai,26-35,Bank_A,Medium,Fraud
V0010671,Telangana,Hyderabad,26-35,Bank_C,High,Fraud
V0010672,Maharashtra,Mumbai,36-50,Bank_E,Medium,Fraud
V0010673,Bihar,Patna,51+,Bank_C,Medium,Fraud
V0010674,Telangana,Hyderabad,18-25,Bank_D,High,Cheating
V0010675,Odisha,Bengaluru,51+,Bank_D,Low,Cheating
V0010676,Telangana,Hyderabad,26-35,Bank_C,High,Fraud
V0010677,Telangana,Hyderabad,36-50,Bank_B,Low,Cheating
V0010678,Telangana,Hyderabad,18-25,Bank_C,Medium,Cheating
V0010679,Telangana,Hyderabad,36-50,Bank_C,High,Fraud
V0010680,Telangana,Hyderabad,18-25,Bank_C,High,Fraud
V0010681,Tamil Nadu,Chennai,36-50,Bank_C,Low,Cheating
V0010682,Telangana,Hyderabad,51+,Bank_C,Medium,Cheating
V0010683,Bihar,Patna,26-35,Bank_E,Low,Forgery
V0010684,Telangana,Hyderabad,36-50,Bank_A,High,Fraud
V0010685,Telangana,Hyderabad,18-25,Bank_C,Medium,Cheating
V0010686,Telangana,Hyderabad,26-35,Bank_B,High,Fraud
V0010687,Telangana,Hyderabad,51+,Bank_E,Low,Cheating
V0010688,Telangana,Hyderabad,18-25,Bank_A,High,Cheating
V0010689,Odisha,Chennai,18-25,Bank_A,Medium,Fraud
V0010690,Andhra Pradesh,Chennai,51+,Bank_E,High,Cheating
V0010691,Bihar,Patna,51+,Bank_A,High,Cheating
V0010692,Bihar,Patna,18-25,Bank_C,Medium,Fraud
V0010693,Telangana,Hyderabad,36-50,Bank_C,High,Cheating
V0010694,Telangana,Hyderabad,36-50,Bank_B,Low,Fraud
V0010695,Rajasthan,Jaipur,26-35,Bank_B,High,Cheating
V0010696,Bihar,Patna,36-50,Bank_C,Low,Fraud
V0010697,Telangana,Hyderabad,18-25,Bank_D,High,Fraud
V0010698,Telangana,Hyderabad,36-50,Bank_B,Medium,Fraud
V0010699,Maharashtra,Pune,36-50,Bank_B,High,Cheating
V0010700,Telangana,Hyderabad,51+,Bank_C,Low,Cheating
V0010701,Odisha,Delhi,36-50,Bank_E,Medium,Fraud
V0010702,Maharashtra,Mumbai,51+,Bank_E,Low,Cheating
V0010703,Telangana,Hyderabad,36-50,Bank_B,Low,Cheating
V0010704,Telangana,Hyderabad,36-50,Bank_D,High,Fraud
V0010705,Maharashtra,Pune,26-35,Bank_B,High,Fraud
V0010706,Andhra Pradesh,Ahmedabad,26-35,Bank_A,Low,Fraud
V0010707,Telangana,Hyderabad,18-25,Bank_D,Medium,Cheating
V0010708,Andhra Pradesh,Kolkata,36-50,Bank_E,Medium,Cheating
V0010709,Andhra Pradesh,Kolkata,51+,Bank_D,Medium,Cheating
V0010710,Andhra Pradesh,Pune,18-25,Bank_C,Low,Fraud
V0010711,Telangana,Hyderabad,51+,Bank_A,Low,Cheating
V0010712,Telangana,Hyderabad,18-25,Bank_B,High,Cheating
V0010713,Telangana,Hyderabad,51+,Bank_B,High,Fraud
V0010714,Maharashtra,Mumbai,51+,Bank_B,Medium,Fraud
V0010715,Bihar,Patna,26-35,Bank_B,Medium,Fraud
V0010716,Tamil Nadu,Chennai,36-50,Bank_D,Medium,Cheating
V0010717,Telangana,Hyderabad,18-25,Bank_E,High,Fraud
V0010718,Odisha,Pune,51+,Bank_C,High,Fraud
V0010719,Telangana,Hyderabad,18-25,Bank_B,High,Cheating
V0010720,Telangana,Hyderabad,36-50,Bank_E,Low,Cheating
V0010721,Telangana,Hyderabad,26-35,Bank_B,High,Cheating
V0010722,Telangana,Hyderabad,26-35,Bank_D,High,Fraud
V0010723,Maharashtra,Mumbai,36-50,Bank_C,High,Fraud
V0010724,Telangana,Hyderabad,51+,Bank_D,Low,Fraud
V0010725,Maharashtra,Mumbai,26-35,Bank_E,Low,Fraud
V0010726,Bihar,Patna,26-35,Bank_B,Medium,Fraud
V0010727,Uttar Pradesh,Lucknow,36-50,Bank_B,Medium,Fraud
V0010728,Telangana,Hyderabad,18-25,Bank_A,Medium,Fraud
V0010729,Telangana,Hyderabad,51+,Bank_B,Low,Cheating
V0010730,Maharashtra,Mumbai,36-50,Bank_C,Low,Fraud
V0010731,Maharashtra,Pune,26-35,Bank_D,High,Cheating
V0010732,Telangana,Hyderabad,51+,Bank_A,Medium,Fraud
V0010733,Telangana,Hyderabad,18-25,Bank_C,Low,Cheating
V0010734,Telangana,Hyderabad,18-25,Bank_C,Medium,Fraud
V0010735,Telangana,Hyderabad,51+,Bank_B,Low,Fraud
V0010736,Telangana,Hyderabad,18-25,Bank_A,High,Cheating
V0010737,Maharashtra,Pune,26-35,Bank_E,Medium,Cheating
V0010738,Bihar,Patna,36-50,Bank_D,High,Fraud
V0010739,Telangana,Hyderabad,36-50,Bank_D,High,Fraud
V0010740,Tamil Nadu,Chennai,26-35,Bank_E,Low,Fraud
V0010741,Telangana,Hyderabad,51+,Bank_C,Low,Cheating
V0010742,Telangana,Hyderabad,36-50,Bank_A,High,Fraud
V0010743,Telangana,Hyderabad,18-25,Bank_E,Low,Cheating
V0010744,Telangana,Hyderabad,36-50,Bank_E,Low,Cheating
V0010745,Telangana,Hyderabad,36-50,Bank_B,High,Cheating
V0010746,Telangana,Hyderabad,51+,Bank_A,High,Cheating
V0010747,Telangana,Hyderabad,36-50,Bank_A,High,Fraud
V0010748,Maharashtra,Mumbai,51+,Bank_C,Low,Fraud
V0010749,Bihar,Patna,36-50,Bank_C,High,Fraud
V0010750,Telangana,Hyderabad,26-35,Bank_A,Low,Cheating
V0010751,Odisha,Delhi,51+,Bank_B,High,Fraud
V0010752,Telangana,Hyderabad,18-25,Bank_A,High,Cheating
V0010753,Bihar,Patna,51+,Bank_C,Medium,Cheating
V0010754,Telangana,Hyderabad,36-50,Bank_B,High,Fraud
V0010755,Telangana,Hyderabad,26-35,Bank_B,High,Fraud
V0010756,Andhra Pradesh,Delhi,36-50,Bank_E,Medium,Fraud
V0010757,Telangana,Hyderabad,26-35,Bank_D,Medium,Cheating
V0010758,Bihar,Patna,51+,Bank_D,Medium,Cheating
V0010759,Jharkhand,Delhi,26-35,Bank_C,Medium,Cheating
V0010760,Uttar Pradesh,Lucknow,18-25,Bank_B,High,Fake Profile
V0010761,Andhra Pradesh,Lucknow,36-50,Bank_D,Medium,Fraud
V0010762,Telangana,Hyderabad,18-25,Bank_D,Medium,Forgery
V0010763,Telangana,Hyderabad,18-25,Bank_E,Low,Cheating
V0010764,Telangana,Hyderabad,51+,Bank_A,Medium,Cheating
V0010765,Odisha,Patna,26-35,Bank_A,High,Cheating
V0010766,Odisha,Hyderabad,51+,Bank_B,Low,Cheating
V0010767,Odisha,Hyderabad,18-25,Bank_E,High,Cheating
V0010768,Tamil Nadu,Chennai,18-25,Bank_A,High,Cheating
V0010769,Telangana,Hyderabad,18-25,Bank_B,Medium,Fraud
V0010770,Telangana,Hyderabad,51+,Bank_A,Medium,Cheating
V0010771,Telangana,Hyderabad,26-35,Bank_B,Medium,Cheating
V0010772,Bihar,Patna,51+,Bank_B,High,Fraud
V0010773,Odisha,Bengaluru,36-50,Bank_C,High,Cheating
V0010774,Telangana,Hyderabad,26-35,Bank_A,Medium,Fraud
V0010775,Telangana,Hyderabad,36-50,Bank_D,High,Cheating
V0010776,Maharashtra,Mumbai,51+,Bank_D,Low,Fraud
V0010777,Maharashtra,Pune,18-25,Bank_E,Low,Cheating
V0010778,Rajasthan,Jaipur,18-25,Bank_C,Low,Fraud
V0010779,Bihar,Patna,18-25,Bank_D,High,Fraud
V0010780,Maharashtra,Pune,26-35,Bank_A,High,Fraud
V0010781,Telangana,Hyderabad,18-25,Bank_B,Medium,Fraud
V0010782,Telangana,Hyderabad,51+,Bank_C,Low,Cheating
V0010783,Telangana,Hyderabad,36-50,Bank_E,Medium,Cheating
V0010784,Uttar Pradesh,Lucknow,36-50,Bank_E,Medium,Fraud
V0010785,Telangana,Hyderabad,18-25,Bank_A,Medium,Cheating
V0010786,Telangana,Hyderabad,51+,Bank_D,High,Fraud
V0010787,Maharashtra,Pune,51+,Bank_B,Medium,Cheating
V0010788,Bihar,Patna,26-35,Bank_A,High,Cheating
V0010789,Telangana,Hyderabad,51+,Bank_E,High,Forgery
V0010790,Telangana,Hyderabad,26-35,Bank_C,High,Fraud
V0010791,Maharashtra,Pune,18-25,Bank_D,High,Cheating
V0010792,Bihar,Patna,26-35,Bank_C,Low,Cheating
V0010793,Telangana,Hyderabad,51+,Bank_C,Low,Fraud
V0010794,Bihar,Patna,18-25,Bank_A,Medium,Fraud
V0010795,Telangana,Hyderabad,51+,Bank_D,Low,Cheating
V0010796,Telangana,Hyderabad,51+,Bank_D,High,Fraud
V0010797,Telangana,Hyderabad,36-50,Bank_A,Medium,Fraud
V0010798,Telangana,Hyderabad,51+,Bank_D,Medium,Fraud
V0010799,Telangana,Hyderabad,26-35,Bank_E,High,Fraud
