complaint_id,account_id,hop_depth,chain_depth,incoming_amount,retained_amount_ratio,holding_time_minutes,outgoing_activity_in_case,prior_case_count,mule_reputation,account_age_days,ring_size,account_type,is_terminal_node
C0012653,ACC000002,3,3,35200,1.0,0.0,0,2629,1.0,1451,3,SAVINGS,1
C0012654,ACC000001,1,3,2600,0.0,4.61,1,2638,1.0,870,3,SAVINGS,0
C0012654,ACC000003,2,3,2600,0.0,2.03,1,2618,1.0,1227,3,SAVINGS,0
C0012654,ACC000002,3,3,2600,1.0,0.0,0,2630,1.0,1451,3,SAVINGS,1
C0012655,ACC000002,1,3,2000,0.0,16.57,1,2631,1.0,1451,3,SAVINGS,0
C0012655,ACC000003,2,3,2000,0.05,7.99,1,2619,1.0,1227,3,SAVINGS,0
C0012655,ACC000001,3,3,1900,1.0,0.0,0,2639,1.0,870,3,SAVINGS,1
C0012656,ACC001414,1,3,13500,0.0222,10.52,1,5,0.8262,1429,3,SAVINGS,0
C0012656,ACC001416,2,3,13200,0.0227,15.58,1,5,0.8262,797,3,SAVINGS,0
C0012656,ACC001415,3,3,12900,1.0,0.0,0,5,0.8262,74,3,SAVINGS,1
C0012657,ACC000005,1,3,80100,0.0162,12.74,1,1184,1.0,1619,3,SAVINGS,0
C0012657,ACC000006,2,3,78800,0.0393,22.2,1,1180,1.0,1301,3,SAVINGS,0
C0012657,ACC000004,3,3,75700,1.0,0.0,0,1179,1.0,1654,3,SAVINGS,1
C0012658,ACC000005,1,3,46600,0.0215,8.29,1,1185,1.0,1619,3,SAVINGS,0
C0012658,ACC000004,2,3,45600,0.0351,15.34,1,1180,1.0,1654,3,SAVINGS,0
C0012658,ACC000006,3,3,44000,1.0,0.0,0,1181,1.0,1301,3,SAVINGS,1
C0012659,ACC000008,1,6,194400,0.0108,17.13,1,288,1.0,297,12,SAVINGS,0
C0012659,ACC000017,2,6,14538,0.0095,18.14,1,285,1.0,2033,12,CURRENT,0
C0012659,ACC000012,2,6,171571,0.0255,3.72,1,310,1.0,2096,12,SAVINGS,0
C0012659,ACC000011,2,6,6191,0.0147,21.56,1,300,1.0,625,12,SAVINGS,0
C0012659,ACC000009,3,6,187700,0.0261,14.19,1,318,1.0,1772,12,SAVINGS,0
C0012659,ACC000013,4,6,182800,0.0394,13.4,1,314,1.0,711,12,SAVINGS,0
C0012659,ACC000010,5,6,175600,0.0125,24.9,1,297,1.0,387,12,SAVINGS,0
C0012659,ACC000014,6,6,173400,1.0,0.0,0,320,1.0,886,12,SAVINGS,1
C0012660,ACC000013,1,4,109400,0.0393,3.51,1,315,1.0,711,12,SAVINGS,0
C0012660,ACC000009,2,4,31083,0.0059,22.46,1,319,1.0,1772,12,SAVINGS,0
C0012660,ACC000018,2,4,36770,0.0155,14.23,1,307,1.0,1680,12,SAVINGS,0
C0012660,ACC000014,2,4,37247,0.0388,15.73,1,321,1.0,886,12,SAVINGS,0
C0012660,ACC000016,3,4,37668,0.0151,16.67,1,303,1.0,1394,12,SAVINGS,0
C0012660,ACC000015,3,4,32715,0.0402,16.28,1,322,1.0,1880,12,CURRENT,0
C0012660,ACC000008,3,4,32517,0.0313,4.06,1,289,1.0,297,12,SAVINGS,0
C0012660,ACC000012,4,4,100000,1.0,0.0,0,311,1.0,2096,12,SAVINGS,1
C0012661,ACC000006,1,3,1585800,0.0259,2.69,1,1182,1.0,1301,3,SAVINGS,0
C0012661,ACC000004,2,3,1384899,0.006,17.62,1,1181,1.0,1654,3,SAVINGS,0
C0012661,ACC000005,2,3,159901,0.0156,3.36,1,1186,1.0,1619,3,SAVINGS,0
C0012661,ACC000006,3,3,3119800,1.0,0.0,0,1182,1.0,1301,3,SAVINGS,1
C0012662,ACC000001,1,3,193100,0.0176,10.9,1,2640,1.0,870,3,SAVINGS,0
C0012662,ACC000002,2,3,78284,0.0279,22.82,1,2632,1.0,1451,3,SAVINGS,0
C0012662,ACC000003,2,3,187516,0.039,20.86,1,2620,1.0,1227,3,SAVINGS,0
C0012662,ACC000003,3,3,367716,1.0,0.0,0,2620,1.0,1227,3,SAVINGS,1
C0012663,ACC001357,1,3,3900,0.0256,4.33,1,4,0.7534,1323,10,SAVINGS,0
C0012663,ACC001358,2,3,3800,0.0,13.12,1,2,0.5034,1975,10,SAVINGS,0
C0012663,ACC001352,3,3,3800,1.0,0.0,0,2,0.5034,2158,10,SAVINGS,1
C0012664,ACC001370,1,3,115000,0.0374,1.4,1,6,0.8775,1761,3,SAVINGS,0
C0012664,ACC001369,2,3,110502,0.0254,12.4,1,7,0.9137,2181,3,SAVINGS,0
C0012664,ACC001368,2,3,198,0.0,10.62,1,7,0.9137,2186,3,SAVINGS,0
C0012664,ACC001370,3,3,222900,1.0,0.0,0,6,0.8775,1761,3,SAVINGS,1
C0012665,ACC000002,1,3,720600,0.0253,24.59,1,2633,1.0,1451,3,SAVINGS,0
C0012665,ACC000003,2,3,378066,0.0343,1.44,1,2621,1.0,1227,3,SAVINGS,0
C0012665,ACC000001,2,3,324334,0.01,23.48,1,2641,1.0,870,3,SAVINGS,0
C0012665,ACC000003,3,3,1064266,1.0,0.0,0,2621,1.0,1227,3,SAVINGS,1
C0012666,ACC001713,1,4,1000,0.0,9.62,1,3,0.6501,140,4,SAVINGS,0
C0012666,ACC001712,2,4,1000,0.0,6.92,1,3,0.6501,1495,4,SAVINGS,0
C0012666,ACC001711,3,4,1000,0.0,24.91,1,2,0.5034,219,4,SAVINGS,0
C0012666,ACC001714,4,4,1000,1.0,0.0,0,3,0.6501,113,4,SAVINGS,1
C0012667,ACC000115,1,4,2500,0.0,24.04,1,78,1.0,800,5,SAVINGS,0
C0012667,ACC000114,2,4,796,0.0,4.36,1,81,1.0,1648,5,SAVINGS,0
C0012667,ACC000116,2,4,900,0.0,21.24,1,77,1.0,537,5,SAVINGS,0
C0012667,ACC000113,2,4,803,0.0037,13.75,1,78,1.0,1554,5,SAVINGS,0
C0012667,ACC000112,3,4,2500,0.0,16.33,1,83,1.0,608,5,SAVINGS,0
C0012667,ACC000116,4,4,3400,1.0,0.0,0,77,1.0,537,5,SAVINGS,1
C0012668,ACC000051,1,3,1000,0.0,23.45,1,177,1.0,800,5,SAVINGS,0
C0012668,ACC000052,2,3,557,0.1023,9.16,1,187,1.0,1346,5,SAVINGS,0
C0012668,ACC000054,2,3,443,0.0971,9.05,1,178,1.0,277,5,SAVINGS,0
C0012668,ACC000050,3,3,900,1.0,0.0,0,179,1.0,395,5,SAVINGS,1
C0012669,ACC000001,1,3,69800,0.0358,7.1,1,2642,1.0,870,3,SAVINGS,0
C0012669,ACC000002,2,3,67300,0.0386,7.54,1,2634,1.0,1451,3,SAVINGS,0
C0012669,ACC000003,3,3,64700,1.0,0.0,0,2622,1.0,1227,3,SAVINGS,1
C0012670,ACC000504,1,3,6900,0.0,13.16,1,15,0.9948,947,3,CURRENT,0
C0012670,ACC000503,2,3,2134,0.0159,9.39,1,17,0.9974,347,3,SAVINGS,0
C0012670,ACC000505,2,3,6866,0.0242,4.29,1,16,0.9963,552,3,CURRENT,0
C0012670,ACC000505,3,3,13566,1.0,0.0,0,16,0.9963,552,3,CURRENT,1
C0012671,ACC000135,1,3,4300,0.0233,12.89,1,90,1.0,1521,3,SAVINGS,0
C0012671,ACC000136,2,3,1204,0.0033,20.93,1,92,1.0,548,3,CURRENT,0
C0012671,ACC000134,2,3,2996,0.0,19.79,1,93,1.0,908,3,SAVINGS,0
C0012671,ACC000136,3,3,5404,1.0,0.0,0,92,1.0,548,3,CURRENT,1
C0012672,ACC000003,1,3,116600,0.0317,11.79,1,2623,1.0,1227,3,SAVINGS,0
C0012672,ACC000001,2,3,52880,0.011,10.13,1,2643,1.0,870,3,SAVINGS,0
C0012672,ACC000002,2,3,60020,0.0387,16.85,1,2635,1.0,1451,3,SAVINGS,0
C0012672,ACC000003,3,3,226600,1.0,0.0,0,2623,1.0,1227,3,SAVINGS,1
C0012673,ACC000001,1,3,1523500,0.0387,3.83,1,2644,1.0,870,3,SAVINGS,0
C0012673,ACC000002,2,3,1464500,0.0247,15.95,1,2636,1.0,1451,3,SAVINGS,0
C0012673,ACC000003,3,3,1428300,1.0,0.0,0,2624,1.0,1227,3,SAVINGS,1
C0012674,ACC000009,1,3,2800,0.0357,14.59,1,320,1.0,1772,12,SAVINGS,0
C0012674,ACC000017,2,3,2700,0.037,17.4,1,286,1.0,2033,12,CURRENT,0
C0012674,ACC000014,3,3,2600,1.0,0.0,0,322,1.0,886,12,SAVINGS,1
C0012675,ACC000063,1,3,190700,0.021,15.11,1,152,1.0,1176,3,SAVINGS,0
C0012675,ACC000064,2,3,89114,0.0125,11.89,1,155,1.0,2183,3,SAVINGS,0
C0012675,ACC000062,2,3,97586,0.0326,24.18,1,156,1.0,2130,3,SAVINGS,0
C0012675,ACC000064,3,3,271514,1.0,0.0,0,155,1.0,2183,3,SAVINGS,1
C0012676,ACC000131,1,3,1000,0.0,9.49,1,93,1.0,476,3,CURRENT,0
C0012676,ACC000133,2,3,1000,0.0,20.92,1,90,1.0,205,3,SAVINGS,0
C0012676,ACC000132,3,3,1000,1.0,0.0,0,92,1.0,94,3,CURRENT,1
C0012677,ACC000134,1,3,5900,0.0339,3.02,1,94,1.0,908,3,SAVINGS,0
C0012677,ACC000135,2,3,4057,0.0387,14.2,1,91,1.0,1521,3,SAVINGS,0
C0012677,ACC000136,2,3,5543,0.0078,8.15,1,93,1.0,548,3,CURRENT,0
C0012677,ACC000136,3,3,11043,1.0,0.0,0,93,1.0,548,3,CURRENT,1
C0012678,ACC000031,1,3,7900,0.0127,11.71,1,386,1.0,1935,3,SAVINGS,0
C0012678,ACC000032,2,3,3861,0.0158,16.07,1,378,1.0,157,3,SAVINGS,0
C0012678,ACC000030,2,3,3939,0.0353,14.13,1,387,1.0,1649,3,SAVINGS,0
C0012678,ACC000032,3,3,11461,1.0,0.0,0,378,1.0,157,3,SAVINGS,1
C0012679,ACC000002,1,3,70000,0.0071,2.85,1,2637,1.0,1451,3,SAVINGS,0
C0012679,ACC000003,2,3,69500,0.0259,9.79,1,2625,1.0,1227,3,SAVINGS,0
C0012679,ACC000001,3,3,67700,1.0,0.0,0,2645,1.0,870,3,SAVINGS,1
C0012680,ACC000003,1,3,21700,0.0138,18.19,1,2626,1.0,1227,3,SAVINGS,0
C0012680,ACC000001,2,3,21400,0.0187,9.72,1,2646,1.0,870,3,SAVINGS,0
C0012680,ACC000002,3,3,21000,1.0,0.0,0,2638,1.0,1451,3,SAVINGS,1
C0012681,ACC000003,1,3,24800,0.0282,18.36,1,2627,1.0,1227,3,SAVINGS,0
C0012681,ACC000002,2,3,24100,0.029,24.56,1,2639,1.0,1451,3,SAVINGS,0
C0012681,ACC000001,3,3,23400,1.0,0.0,0,2647,1.0,870,3,SAVINGS,1
C0012682,ACC000001,1,3,676300,0.0189,5.13,1,2648,1.0,870,3,SAVINGS,0
C0012682,ACC000003,2,3,100522,0.0132,17.25,1,2628,1.0,1227,3,SAVINGS,0
C0012682,ACC000002,2,3,562978,0.0294,13.63,1,2640,1.0,1451,3,SAVINGS,0
C0012682,ACC000003,3,3,746122,1.0,0.0,0,2628,1.0,1227,3,SAVINGS,1
C0012683,ACC000019,1,3,3500,0.0,16.65,1,555,1.0,574,3,SAVINGS,0
C0012683,ACC000020,2,3,3500,0.0286,18.97,1,564,1.0,1797,3,SAVINGS,0
C0012683,ACC000021,3,3,3400,1.0,0.0,0,572,1.0,1756,3,SAVINGS,1
C0012684,ACC000006,1,3,16800,0.006,8.16,1,1183,1.0,1301,3,SAVINGS,0
C0012684,ACC000005,2,3,5429,0.0238,3.85,1,1187,1.0,1619,3,SAVINGS,0
C0012684,ACC000004,2,3,11271,0.0152,8.55,1,1182,1.0,1654,3,SAVINGS,0
C0012684,ACC000006,3,3,33200,1.0,0.0,0,1183,1.0,1301,3,SAVINGS,1
C0012685,ACC000001,1,3,45900,0.0283,8.61,1,2649,1.0,870,3,SAVINGS,0
C0012685,ACC000002,2,3,44600,0.0202,9.97,1,2641,1.0,1451,3,SAVINGS,0
C0012685,ACC000003,3,3,43700,1.0,0.0,0,2629,1.0,1227,3,SAVINGS,1
C0012686,ACC000004,1,2,27000,0.037,23.25,1,1183,1.0,1654,3,SAVINGS,0
C0012686,ACC000005,2,2,26000,1.0,0.0,0,1188,1.0,1619,3,SAVINGS,1
C0012687,ACC000105,1,3,16900,0.0059,21.04,1,31,1.0,1586,18,CURRENT,0
C0012687,ACC000092,2,3,16800,0.0417,13.22,1,32,1.0,1801,18,CURRENT,0
C0012687,ACC000099,3,3,16100,1.0,0.0,0,38,1.0,1779,18,SAVINGS,1
C0012688,ACC000006,1,3,42600,0.0352,5.59,1,1184,1.0,1301,3,SAVINGS,0
C0012688,ACC000005,2,3,12136,0.0277,12.15,1,1189,1.0,1619,3,SAVINGS,0
C0012688,ACC000004,2,3,28964,0.0264,23.14,1,1184,1.0,1654,3,SAVINGS,0
C0012688,ACC000006,3,3,82600,1.0,0.0,0,1184,1.0,1301,3,SAVINGS,1
C0012689,ACC001021,1,3,20400,0.0196,23.75,1,6,0.8775,310,3,SAVINGS,0
C0012689,ACC001023,2,3,384,0.0,11.97,1,5,0.8262,1500,3,CURRENT,0
C0012689,ACC001022,2,3,19616,0.0365,15.1,1,6,0.8775,861,3,SAVINGS,0
C0012689,ACC001023,3,3,19684,1.0,0.0,0,5,0.8262,1500,3,CURRENT,1
C0012690,ACC000042,1,4,4200,0.0238,16.38,1,110,1.0,1566,9,CURRENT,0
C0012690,ACC000048,2,4,3122,0.0391,3.22,1,121,1.0,1052,9,SAVINGS,0
C0012690,ACC000045,2,4,978,0.0798,23.61,1,122,1.0,1153,9,SAVINGS,0
C0012690,ACC000044,3,4,599,0.0,9.22,1,131,1.0,1820,9,SAVINGS,0
C0012690,ACC000041,3,4,1471,0.0,20.74,1,110,1.0,1619,9,SAVINGS,0
C0012690,ACC000043,3,4,1830,0.0164,4.16,1,110,1.0,1074,9,SAVINGS,0
C0012690,ACC000046,4,4,3900,1.0,0.0,0,114,1.0,154,9,SAVINGS,1
C0012691,ACC000003,1,3,78500,0.0344,2.78,1,2630,1.0,1227,3,SAVINGS,0
C0012691,ACC000001,2,3,75800,0.0303,9.66,1,2650,1.0,870,3,SAVINGS,0
C0012691,ACC000002,3,3,73500,1.0,0.0,0,2642,1.0,1451,3,SAVINGS,1
C0012692,ACC000020,1,2,12100,0.0248,1.46,1,565,1.0,1797,3,SAVINGS,0
C0012692,ACC000021,2,2,11800,1.0,0.0,0,573,1.0,1756,3,SAVINGS,1
C0012693,ACC000014,1,3,39400,0.0254,7.05,1,323,1.0,886,12,SAVINGS,0
C0012693,ACC000009,2,3,14681,0.0328,12.41,1,321,1.0,1772,12,SAVINGS,0
C0012693,ACC000015,2,3,14466,0.0391,21.59,1,323,1.0,1880,12,CURRENT,0
C0012693,ACC000010,2,3,9253,0.0165,9.72,1,298,1.0,387,12,SAVINGS,0
C0012693,ACC000017,3,3,37200,1.0,0.0,0,287,1.0,2033,12,CURRENT,1
C0012694,ACC001809,1,3,36300,0.0055,7.98,1,2,0.5034,1408,3,SAVINGS,0
C0012694,ACC001810,2,3,1073,0.068,21.18,1,2,0.5034,1364,3,CURRENT,0
C0012694,ACC001808,2,3,35027,0.0122,20.07,1,1,0.2953,1666,3,SAVINGS,0
C0012694,ACC001810,3,3,36673,1.0,0.0,0,2,0.5034,1364,3,CURRENT,1
C0012695,ACC000005,1,3,302400,0.036,18.08,1,1190,1.0,1619,3,SAVINGS,0
C0012695,ACC000006,2,3,151850,0.0128,9.75,1,1185,1.0,1301,3,SAVINGS,0
C0012695,ACC000004,2,3,139650,0.034,9.64,1,1185,1.0,1654,3,SAVINGS,0
C0012695,ACC000006,3,3,436650,1.0,0.0,0,1185,1.0,1301,3,SAVINGS,1
C0012696,ACC000062,1,2,70100,0.0257,22.05,1,157,1.0,2130,3,SAVINGS,0
C0012696,ACC000064,2,2,68300,1.0,0.0,0,156,1.0,2183,3,SAVINGS,1
C0012697,ACC000110,1,4,8100,0.0247,20.03,1,82,1.0,228,6,SAVINGS,0
C0012697,ACC000109,2,4,7900,0.0,3.05,1,87,1.0,1382,6,SAVINGS,0
C0012697,ACC000107,3,4,4233,0.0078,15.59,1,92,1.0,1321,6,SAVINGS,0
C0012697,ACC000111,3,4,3667,0.0183,23.07,1,89,1.0,1169,6,SAVINGS,0
C0012697,ACC000108,4,4,7800,1.0,0.0,0,86,1.0,1176,6,SAVINGS,1
C0012698,ACC000009,1,2,10400,0.0096,10.21,1,322,1.0,1772,12,SAVINGS,0
C0012698,ACC000018,2,2,10300,1.0,0.0,0,308,1.0,1680,12,SAVINGS,1
C0012699,ACC000266,1,3,19300,0.0155,8.06,1,38,1.0,1121,3,SAVINGS,0
C0012699,ACC000264,2,3,19000,0.0368,8.55,1,36,1.0,138,3,SAVINGS,0
C0012699,ACC000265,3,3,18300,1.0,0.0,0,36,1.0,51,3,SAVINGS,1
C0012700,ACC000416,1,3,1000,0.0,5.78,1,17,0.9974,1809,3,SAVINGS,0
C0012700,ACC000417,2,3,1000,0.0,24.2,1,18,0.9982,1816,3,SAVINGS,0
C0012700,ACC000418,3,3,1000,1.0,0.0,0,17,0.9974,1825,3,SAVINGS,1
C0012701,ACC000005,1,3,61900,0.0339,19.45,1,1191,1.0,1619,3,SAVINGS,0
C0012701,ACC000004,2,3,59800,0.0301,11.61,1,1186,1.0,1654,3,SAVINGS,0
C0012701,ACC000006,3,3,58000,1.0,0.0,0,1186,1.0,1301,3,SAVINGS,1
C0012702,ACC000139,1,3,1000,0.0,22.45,1,74,1.0,502,3,SAVINGS,0
C0012702,ACC000137,2,3,538,0.0706,17.94,1,73,1.0,430,3,SAVINGS,0
C0012702,ACC000138,2,3,462,0.1342,20.25,1,73,1.0,269,3,SAVINGS,0
C0012702,ACC000139,3,3,1900,1.0,0.0,0,74,1.0,502,3,SAVINGS,1
C0012703,ACC000003,1,3,9200,0.0217,22.9,1,2631,1.0,1227,3,SAVINGS,0
C0012703,ACC000001,2,3,9000,0.0111,14.29,1,2651,1.0,870,3,SAVINGS,0
C0012703,ACC000002,3,3,8900,1.0,0.0,0,2643,1.0,1451,3,SAVINGS,1
C0012704,ACC001172,1,4,13000,0.0231,9.37,1,3,0.6501,1390,4,SAVINGS,0
C0012704,ACC001173,2,4,12700,0.0315,7.0,1,5,0.8262,1160,4,CURRENT,0
C0012704,ACC001171,3,4,4227,0.03,5.94,1,4,0.7534,950,4,SAVINGS,0
C0012704,ACC001170,3,4,8073,0.0214,15.23,1,4,0.7534,1014,4,SAVINGS,0
C0012704,ACC001173,4,4,24700,1.0,0.0,0,5,0.8262,1160,4,CURRENT,1
C0012705,ACC000001,1,3,541900,0.0308,2.71,1,2652,1.0,870,3,SAVINGS,0
C0012705,ACC000003,2,3,525200,0.0107,18.99,1,2632,1.0,1227,3,SAVINGS,0
C0012705,ACC000002,3,3,519600,1.0,0.0,0,2644,1.0,1451,3,SAVINGS,1
C0012706,ACC000001,1,3,14400,0.0069,15.76,1,2653,1.0,870,3,SAVINGS,0
C0012706,ACC000003,2,3,8897,0.0334,16.33,1,2633,1.0,1227,3,SAVINGS,0
C0012706,ACC000002,2,3,5403,0.0191,9.95,1,2645,1.0,1451,3,SAVINGS,0
C0012706,ACC000003,3,3,22797,1.0,0.0,0,2633,1.0,1227,3,SAVINGS,1
C0012707,ACC000265,1,3,11800,0.0169,20.55,1,37,1.0,51,3,SAVINGS,0
C0012707,ACC000266,2,3,11600,0.0086,19.27,1,39,1.0,1121,3,SAVINGS,0
C0012707,ACC000264,3,3,11500,1.0,0.0,0,37,1.0,138,3,SAVINGS,1
C0012708,ACC000002,1,3,37200,0.0108,11.73,1,2646,1.0,1451,3,SAVINGS,0
C0012708,ACC000001,2,3,36800,0.0136,1.51,1,2654,1.0,870,3,SAVINGS,0
C0012708,ACC000003,3,3,36300,1.0,0.0,0,2634,1.0,1227,3,SAVINGS,1
C0012709,ACC000041,1,4,78700,0.0076,24.19,1,111,1.0,1619,9,SAVINGS,0
C0012709,ACC000049,2,4,26015,0.0083,2.28,1,114,1.0,438,9,SAVINGS,0
C0012709,ACC000046,2,4,52085,0.0112,1.67,1,115,1.0,154,9,SAVINGS,0
C0012709,ACC000044,3,4,77300,0.0272,4.53,1,132,1.0,1820,9,SAVINGS,0
C0012709,ACC000042,4,4,75200,1.0,0.0,0,111,1.0,1566,9,CURRENT,1
C0012710,ACC000053,1,5,194500,0.0201,13.53,1,177,1.0,228,5,CURRENT,0
C0012710,ACC000052,2,5,190600,0.0121,24.62,1,188,1.0,1346,5,SAVINGS,0
C0012710,ACC000051,3,5,188300,0.0276,15.64,1,178,1.0,800,5,SAVINGS,0
C0012710,ACC000054,4,5,183100,0.0279,19.28,1,179,1.0,277,5,SAVINGS,0
C0012710,ACC000050,5,5,178000,1.0,0.0,0,180,1.0,395,5,SAVINGS,1
C0012711,ACC000228,1,5,12600,0.0317,12.93,1,14,0.9926,506,18,CURRENT,0
C0012711,ACC000220,2,5,12200,0.0246,20.79,1,14,0.9926,1695,18,SAVINGS,0
C0012711,ACC000224,3,5,3341,0.0422,24.44,1,17,0.9974,296,18,SAVINGS,0
C0012711,ACC000225,3,5,5451,0.0094,12.03,1,13,0.9894,1113,18,SAVINGS,0
C0012711,ACC000234,3,5,3109,0.0351,2.35,1,11,0.9787,1777,18,SAVINGS,0
C0012711,ACC000231,4,5,11600,0.0345,12.34,1,10,0.9698,1017,18,SAVINGS,0
C0012711,ACC000229,5,5,11200,1.0,0.0,0,13,0.9894,1243,18,SAVINGS,1
C0012712,ACC000204,1,4,76500,0.0288,20.88,1,22,0.9995,1407,11,SAVINGS,0
C0012712,ACC000200,2,4,27103,0.0259,6.73,1,18,0.9982,365,11,SAVINGS,0
C0012712,ACC000198,2,4,47197,0.0338,23.46,1,19,0.9987,1153,11,SAVINGS,0
C0012712,ACC000201,3,4,10764,0.0059,2.76,1,17,0.9974,450,11,CURRENT,0
C0012712,ACC000194,3,4,37793,0.0078,19.77,1,19,0.9987,1975,11,SAVINGS,0
C0012712,ACC000203,3,4,23443,0.0317,3.88,1,19,0.9987,1738,11,SAVINGS,0
C0012712,ACC000197,4,4,70900,1.0,0.0,0,23,0.9997,50,11,SAVINGS,1
C0012713,ACC000036,1,4,2300,0.0435,4.93,1,222,1.0,815,5,SAVINGS,0
C0012713,ACC000040,2,4,266,0.0,21.53,1,218,1.0,2146,5,CURRENT,0
C0012713,ACC000038,2,4,448,0.1071,21.43,1,220,1.0,1812,5,SAVINGS,0
C0012713,ACC000039,2,4,1486,0.0,4.41,1,224,1.0,1441,5,SAVINGS,0
C0012713,ACC000037,3,4,2200,0.0,11.42,1,217,1.0,270,5,SAVINGS,0
C0012713,ACC000040,4,4,2466,1.0,0.0,0,218,1.0,2146,5,CURRENT,1
C0012714,ACC000030,1,3,5200,0.0192,22.6,1,388,1.0,1649,3,SAVINGS,0
C0012714,ACC000031,2,3,5100,0.0,4.82,1,387,1.0,1935,3,SAVINGS,0
C0012714,ACC000032,3,3,5100,1.0,0.0,0,379,1.0,157,3,SAVINGS,1
C0012715,ACC000115,1,4,229000,0.0393,17.62,1,79,1.0,800,5,SAVINGS,0
C0012715,ACC000114,2,4,220000,0.0318,23.8,1,82,1.0,1648,5,SAVINGS,0
C0012715,ACC000113,3,4,213000,0.0291,6.88,1,79,1.0,1554,5,SAVINGS,0
C0012715,ACC000112,4,4,206800,1.0,0.0,0,84,1.0,608,5,SAVINGS,1
C0012716,ACC000018,1,4,5100,0.0392,9.24,1,309,1.0,1680,12,SAVINGS,0
C0012716,ACC000008,2,4,4900,0.0204,15.17,1,290,1.0,297,12,SAVINGS,0
C0012716,ACC000012,3,4,2026,0.0128,3.07,1,312,1.0,2096,12,SAVINGS,0
C0012716,ACC000016,3,4,2774,0.0267,3.74,1,304,1.0,1394,12,SAVINGS,0
C0012716,ACC000009,4,4,4700,1.0,0.0,0,323,1.0,1772,12,SAVINGS,1
C0012717,ACC000617,1,2,1600,0.0,2.13,1,5,0.8262,1041,3,CURRENT,0
C0012717,ACC000618,2,2,1600,1.0,0.0,0,5,0.8262,26,3,SAVINGS,1
C0012718,ACC000004,1,2,14200,0.0352,16.56,1,1187,1.0,1654,3,SAVINGS,0
C0012718,ACC000006,2,2,13700,1.0,0.0,0,1187,1.0,1301,3,SAVINGS,1
C0012719,ACC000428,1,3,1000,0.0,17.95,1,17,0.9974,462,4,SAVINGS,0
C0012719,ACC000427,2,3,219,0.0868,21.56,1,16,0.9963,395,4,CURRENT,0
C0012719,ACC000426,2,3,663,0.0,12.43,1,16,0.9963,526,4,SAVINGS,0
C0012719,ACC000429,2,3,1018,0.0177,8.59,1,16,0.9963,1340,4,SAVINGS,0
C0012719,ACC000429,3,3,2018,1.0,0.0,0,16,0.9963,1340,4,SAVINGS,1
C0012720,ACC000180,1,6,44600,0.0045,3.68,1,17,0.9974,1087,18,SAVINGS,0
C0012720,ACC000191,2,6,44400,0.0135,9.48,1,15,0.9948,1283,18,SAVINGS,0
C0012720,ACC000177,3,6,43800,0.0137,23.68,1,19,0.9987,80,18,SAVINGS,0
C0012720,ACC000193,4,6,7208,0.015,10.05,1,13,0.9894,1768,18,SAVINGS,0
C0012720,ACC000184,4,6,19230,0.012,6.48,1,11,0.9787,973,18,SAVINGS,0
C0012720,ACC000182,4,6,16761,0.0156,19.18,1,11,0.9787,1163,18,CURRENT,0
C0012720,ACC000178,5,6,42600,0.0235,11.68,1,12,0.985,376,18,CURRENT,0
C0012720,ACC000176,6,6,41600,1.0,0.0,0,16,0.9963,11,18,SAVINGS,1
C0012721,ACC000993,1,3,26700,0.0262,4.64,1,3,0.6501,738,3,SAVINGS,0
C0012721,ACC000994,2,3,20180,0.0139,3.23,1,3,0.6501,1957,3,SAVINGS,0
C0012721,ACC000992,2,3,5820,0.0378,8.77,1,3,0.6501,1132,3,CURRENT,0
C0012721,ACC000994,3,3,45680,1.0,0.0,0,3,0.6501,1957,3,SAVINGS,1
C0012722,ACC000174,1,3,27900,0.0108,22.26,1,66,1.0,1139,3,SAVINGS,0
C0012722,ACC000175,2,3,5073,0.0341,21.14,1,68,1.0,1035,3,SAVINGS,0
C0012722,ACC000173,2,3,22527,0.0234,16.61,1,67,1.0,1167,3,SAVINGS,0
C0012722,ACC000175,3,3,31973,1.0,0.0,0,68,1.0,1035,3,SAVINGS,1
C0012723,ACC000020,1,3,13900,0.0072,11.63,1,566,1.0,1797,3,SAVINGS,0
C0012723,ACC000019,2,3,6022,0.0369,5.94,1,556,1.0,574,3,SAVINGS,0
C0012723,ACC000021,2,3,13578,0.0057,21.44,1,574,1.0,1756,3,SAVINGS,0
C0012723,ACC000021,3,3,27078,1.0,0.0,0,574,1.0,1756,3,SAVINGS,1
C0012724,ACC000005,1,3,1200,0.0,23.13,1,1192,1.0,1619,3,SAVINGS,0
C0012724,ACC000006,2,3,436,0.0826,21.23,1,1188,1.0,1301,3,SAVINGS,0
C0012724,ACC000004,2,3,764,0.0838,16.13,1,1188,1.0,1654,3,SAVINGS,0
C0012724,ACC000006,3,3,1536,1.0,0.0,0,1188,1.0,1301,3,SAVINGS,1
C0012725,ACC000002,1,3,10600,0.0189,21.75,1,2647,1.0,1451,3,SAVINGS,0
C0012725,ACC000001,2,3,10400,0.0192,9.92,1,2655,1.0,870,3,SAVINGS,0
C0012725,ACC000003,3,3,10200,1.0,0.0,0,2635,1.0,1227,3,SAVINGS,1
C0012726,ACC000178,1,2,18200,0.011,13.47,1,13,0.9894,376,18,CURRENT,0
C0012726,ACC000187,2,2,18000,1.0,0.0,0,17,0.9974,740,18,SAVINGS,1
