account_id,transaction_velocity_24h,unique_counterparties_7d,incoming_outgoing_ratio,avg_holding_time_minutes,ring_membership,prior_case_count,is_fraud_account
NACC006380,3.213,4,0.948,199.64,0,0,0
NACC006381,2.812,5,1.303,417.5,0,0,0
NACC006382,3.68,5,1.454,310.79,0,0,0
NACC006383,1.625,3,1.215,353.42,0,0,0
NACC006384,3.46,5,1.12,766.98,0,0,0
NACC006385,5.799,1,1.1,392.06,0,0,0
NACC006386,0.64,5,0.893,238.79,0,0,0
NACC006387,0.638,4,1.264,392.11,0,0,0
NACC006388,1.466,5,1.003,374.21,0,0,0
NACC006389,4.601,1,1.461,375.67,0,0,0
NACC006390,1.042,2,1.049,325.86,0,0,0
NACC006391,1.535,5,1.327,871.94,0,0,0
NACC006392,4.977,2,0.903,364.19,0,0,0
NACC006393,2.816,4,1.284,215.68,0,0,0
NACC006394,1.471,2,1.02,437.07,0,0,0
NACC006395,4.792,1,1.215,520.19,0,0,0
NACC006396,3.043,1,0.987,293.32,0,0,0
NACC006397,4.443,4,1.496,405.83,0,0,0
NACC006398,1.31,1,1.294,710.8,0,0,0
NACC006399,1.6,2,0.856,654.32,0,0,0
NACC006400,0.449,4,1.332,698.32,0,0,0
NACC006401,2.254,1,1.289,586.74,0,0,0
NACC006402,1.905,2,1.34,676.37,0,0,0
NACC006403,1.987,5,0.896,601.89,0,0,0
NACC006404,2.501,5,0.631,361.31,0,0,0
NACC006405,0.437,1,0.898,213.82,0,0,0
NACC006406,0.7,3,1.153,251.9,0,0,0
NACC006407,4.61,3,0.834,619.81,0,0,0
NACC006408,3.445,5,1.283,277.52,0,0,0
NACC006409,1.775,4,1.385,481.12,0,0,0
NACC006410,2.031,5,0.981,754.05,0,0,0
NACC006411,1.563,5,1.076,284.96,0,0,0
NACC006412,1.934,1,0.919,870.41,0,0,0
NACC006413,1.88,2,1.408,437.7,0,0,0
NACC006414,5.059,4,1.418,337.72,0,0,0
NACC006415,2.251,5,1.28,965.59,0,0,0
NACC006416,2.391,1,0.602,918.8,0,0,0
NACC006417,2.296,2,1.481,428.81,0,0,0
NACC006418,0.928,4,1.309,301.61,0,0,0
NACC006419,0.739,4,1.393,289.45,0,0,0
NACC006420,2.28,5,1.258,603.91,0,0,0
NACC006421,9.978,4,0.875,507.22,0,0,0
NACC006422,2.154,2,1.373,780.77,0,0,0
NACC006423,0.36,2,1.125,496.68,0,0,0
NACC006424,6.531,2,0.988,548.68,0,0,0
NACC006425,2.015,1,1.269,484.94,0,0,0
NACC006426,4.588,3,0.702,546.92,0,0,0
NACC006427,0.761,3,1.205,462.03,0,0,0
NACC006428,0.19,3,0.603,492.03,0,0,0
NACC006429,1.526,2,1.498,477.61,0,0,0
NACC006430,1.321,4,1.233,675.16,0,0,0
NACC006431,0.663,1,0.718,889.23,0,0,0
NACC006432,3.345,3,0.828,681.37,0,0,0
NACC006433,0.453,3,1.156,503.22,0,0,0
NACC006434,1.158,3,1.476,487.58,0,0,0
NACC006435,2.016,2,0.833,86.28,0,0,0
NACC006436,1.476,2,0.785,620.65,0,0,0
NACC006437,1.204,1,0.702,793.66,0,0,0
NACC006438,1.263,1,1.072,289.14,0,0,0
NACC006439,1.631,1,0.757,786.79,0,0,0
NACC006440,1.396,1,1.364,571.81,0,0,0
NACC006441,2.962,2,0.708,618.93,0,0,0
NACC006442,1.265,1,1.116,429.77,0,0,0
NACC006443,1.941,5,0.827,177.46,0,0,0
NACC006444,2.618,1,0.81,437.75,0,0,0
NACC006445,3.878,3,1.299,348.43,0,0,0
NACC006446,1.706,5,1.158,938.77,0,0,0
NACC006447,3.012,2,0.612,425.68,0,0,0
NACC006448,1.651,3,0.742,613.82,0,0,0
NACC006449,1.213,2,0.851,731.88,0,0,0
NACC006450,2.077,3,0.685,862.34,0,0,0
NACC006451,1.791,3,0.619,224.21,0,0,0
NACC006452,2.879,2,1.042,347.0,0,0,0
NACC006453,1.897,4,1.317,292.55,0,0,0
NACC006454,2.777,2,1.067,468.54,0,0,0
NACC006455,4.712,5,0.917,581.52,0,0,0
NACC006456,3.097,4,1.225,233.98,0,0,0
NACC006457,2.265,4,0.698,322.07,0,0,0
NACC006458,0.951,5,1.243,380.44,0,0,0
NACC006459,1.17,2,1.397,460.5,0,0,0
NACC006460,3.036,3,0.782,404.36,0,0,0
NACC006461,1.148,4,0.832,187.22,0,0,0
NACC006462,4.836,2,1.487,726.06,0,0,0
NACC006463,2.069,3,1.185,859.59,0,0,0
NACC006464,0.93,3,0.831,737.39,0,0,0
NACC006465,0.889,1,1.186,271.94,0,0,0
NACC006466,2.165,3,0.766,424.58,0,0,0
NACC006467,2.361,1,0.701,986.03,0,0,0
NACC006468,1.8,3,0.981,110.01,0,0,0
NACC006469,2.8,1,0.766,193.72,0,0,0
NACC006470,0.697,1,1.059,216.09,0,0,0
NACC006471,0.343,3,0.942,674.02,0,0,0
NACC006472,2.257,3,0.793,287.31,0,0,0
NACC006473,0.715,4,0.742,636.93,0,0,0
NACC006474,2.174,5,0.656,998.07,0,0,0
NACC006475,2.1,3,1.475,656.89,0,0,0
NACC006476,0.54,2,0.61,152.61,0,0,0
NACC006477,2.557,3,1.359,651.18,0,0,0
NACC006478,1.579,2,0.962,561.83,0,0,0
NACC006479,3.144,4,0.676,423.05,0,0,0
NACC006480,4.615,1,1.025,379.22,0,0,0
NACC006481,0.736,4,0.716,222.24,0,0,0
NACC006482,1.993,3,1.182,560.3,0,0,0
NACC006483,1.074,4,1.483,480.56,0,0,0
NACC006484,3.21,1,1.429,213.71,0,0,0
NACC006485,3.994,5,0.999,474.75,0,0,0
NACC006486,1.166,2,1.433,347.28,0,0,0
NACC006487,1.002,1,0.969,192.48,0,0,0
NACC006488,1.327,1,0.812,292.11,0,0,0
NACC006489,0.078,3,0.855,474.6,0,0,0
NACC006490,3.038,1,1.307,991.7,0,0,0
NACC006491,5.438,2,1.471,718.18,0,0,0
NACC006492,3.273,5,0.849,961.62,0,0,0
NACC006493,4.546,1,1.136,344.04,0,0,0
NACC006494,0.917,2,1.333,254.68,0,0,0
NACC006495,4.864,3,1.311,735.94,0,0,0
NACC006496,2.319,5,1.151,307.71,0,0,0
NACC006497,0.765,1,0.753,952.97,0,0,0
NACC006498,4.033,4,0.992,180.54,0,0,0
NACC006499,1.86,4,1.458,499.72,0,0,0
NACC006500,2.072,4,0.71,279.38,0,0,0
NACC006501,0.666,4,1.301,553.38,0,0,0
NACC006502,1.846,3,1.358,158.57,0,0,0
NACC006503,0.903,4,0.995,749.32,0,0,0
NACC006504,5.267,5,0.954,208.87,0,0,0
NACC006505,2.102,2,1.055,530.08,0,0,0
NACC006506,0.934,3,1.241,700.18,0,0,0
NACC006507,1.129,5,1.384,260.96,0,0,0
NACC006508,4.998,5,0.651,575.51,0,0,0
NACC006509,0.217,4,1.101,276.58,0,0,0
NACC006510,2.048,3,1.069,265.29,0,0,0
NACC006511,2.303,4,1.478,534.46,0,0,0
NACC006512,2.939,2,1.17,450.36,0,0,0
NACC006513,1.425,2,1.365,652.1,0,0,0
NACC006514,1.042,5,1.251,467.38,0,0,0
NACC006515,1.97,3,1.044,639.68,0,0,0
NACC006516,1.552,4,0.915,416.59,0,0,0
NACC006517,0.55,4,1.232,439.86,0,0,0
NACC006518,3.727,5,0.849,124.35,0,0,0
NACC006519,1.369,2,1.443,406.75,0,0,0
NACC006520,7.119,4,1.105,569.48,0,0,0
NACC006521,1.009,1,0.63,532.17,0,0,0
NACC006522,1.019,3,0.99,358.07,0,0,0
NACC006523,2.556,2,0.796,575.22,0,0,0
NACC006524,3.169,2,0.652,357.55,0,0,0
NACC006525,1.501,4,1.147,1050.19,0,0,0
NACC006526,3.594,3,0.636,271.44,0,0,0
NACC006527,2.751,3,1.396,484.72,0,0,0
NACC006528,0.214,1,0.859,138.21,0,0,0
NACC006529,1.823,3,0.816,450.39,0,0,0
NACC006530,4.01,3,0.655,995.5,0,0,0
NACC006531,3.814,1,0.946,270.5,0,0,0
NACC006532,1.865,1,0.879,349.23,0,0,0
NACC006533,0.709,3,0.835,299.07,0,0,0
NACC006534,2.24,1,0.8,444.59,0,0,0
NACC006535,2.966,4,0.817,605.98,0,0,0
NACC006536,1.249,5,0.766,1070.05,0,0,0
NACC006537,1.486,2,0.843,519.55,0,0,0
NACC006538,1.024,3,1.311,355.24,0,0,0
NACC006539,1.553,1,0.656,283.97,0,0,0
NACC006540,3.237,4,0.794,384.08,0,0,0
NACC006541,4.005,2,0.952,573.73,0,0,0
NACC006542,2.372,4,0.997,349.69,0,0,0
NACC006543,1.775,1,0.996,146.36,0,0,0
NACC006544,3.967,5,1.377,475.62,0,0,0
NACC006545,1.507,4,1.249,361.24,0,0,0
NACC006546,0.484,4,0.683,463.82,0,0,0
NACC006547,0.791,3,0.842,391.8,0,0,0
NACC006548,0.809,5,1.226,687.6,0,0,0
NACC006549,1.082,2,1.454,354.27,0,0,0
NACC006550,1.782,5,0.852,149.9,0,0,0
NACC006551,9.473,2,0.734,596.69,0,0,0
NACC006552,4.988,4,0.998,556.36,0,0,0
NACC006553,1.976,4,0.996,237.11,0,0,0
NACC006554,1.21,1,1.363,376.54,0,0,0
NACC006555,3.838,1,1.46,385.3,0,0,0
NACC006556,3.289,5,0.609,230.2,0,0,0
NACC006557,0.284,5,0.692,404.73,0,0,0
NACC006558,2.167,4,0.834,258.55,0,0,0
NACC006559,1.767,4,1.351,280.51,0,0,0
NACC006560,0.859,5,0.909,465.03,0,0,0
NACC006561,3.0,1,0.642,514.44,0,0,0
NACC006562,1.637,1,0.646,382.39,0,0,0
NACC006563,5.492,4,1.317,334.16,0,0,0
NACC006564,2.876,3,0.744,312.74,0,0,0
NACC006565,0.337,2,1.052,293.92,0,0,0
NACC006566,1.701,4,0.613,406.43,0,0,0
NACC006567,2.637,3,1.386,614.15,0,0,0
NACC006568,2.035,4,0.878,604.25,0,0,0
NACC006569,5.134,4,0.74,351.66,0,0,0
NACC006570,0.108,4,1.087,948.36,0,0,0
NACC006571,6.062,1,0.985,515.52,0,0,0
NACC006572,1.543,3,1.056,671.01,0,0,0
NACC006573,7.647,4,1.242,614.45,0,0,0
NACC006574,2.586,3,1.021,475.02,0,0,0
NACC006575,1.255,4,0.939,395.21,0,0,0
NACC006576,1.036,2,1.481,290.1,0,0,0
NACC006577,3.595,5,1.299,956.88,0,0,0
NACC006578,1.201,4,1.297,339.12,0,0,0
NACC006579,0.445,1,0.887,1155.7,0,0,0
NACC006580,2.856,3,0.969,646.98,0,0,0
NACC006581,1.303,4,1.186,344.73,0,0,0
NACC006582,1.381,4,0.924,813.66,0,0,0
NACC006583,0.722,5,0.78,630.79,0,0,0
NACC006584,1.003,1,0.674,501.41,0,0,0
NACC006585,1.839,4,0.962,922.34,0,0,0
NACC006586,4.994,2,0.921,297.69,0,0,0
NACC006587,2.103,3,1.277,691.91,0,0,0
NACC006588,0.932,4,0.916,157.61,0,0,0
NACC006589,1.564,3,1.235,479.3,0,0,0
NACC006590,2.322,1,1.453,460.44,0,0,0
NACC006591,1.697,3,1.469,180.89,0,0,0
NACC006592,1.211,2,1.03,450.54,0,0,0
NACC006593,2.015,5,1.067,760.03,0,0,0
NACC006594,1.166,2,0.824,438.59,0,0,0
NACC006595,1.49,3,0.725,157.93,0,0,0
NACC006596,0.813,3,0.607,322.63,0,0,0
NACC006597,3.313,1,0.771,640.34,0,0,0
NACC006598,3.369,3,1.172,683.66,0,0,0
NACC006599,1.574,1,1.04,457.86,0,0,0
NACC006600,1.841,2,0.742,593.63,0,0,0
NACC006601,1.599,2,0.701,534.79,0,0,0
NACC006602,3.329,2,0.727,334.78,0,0,0
NACC006603,3.879,2,0.868,607.08,0,0,0
NACC006604,0.39,5,0.797,301.59,0,0,0
NACC006605,2.369,5,1.378,145.21,0,0,0
NACC006606,6.118,4,1.384,705.53,0,0,0
NACC006607,3.422,3,0.877,261.85,0,0,0
NACC006608,5.062,3,0.905,375.13,0,0,0
NACC006609,1.39,3,1.022,381.64,0,0,0
NACC006610,2.949,2,1.407,435.82,0,0,0
NACC006611,3.952,2,0.632,350.67,0,0,0
NACC006612,0.811,2,1.178,176.57,0,0,0
NACC006613,2.622,2,0.948,393.68,0,0,0
NACC006614,1.475,1,1.006,328.57,0,0,0
NACC006615,1.872,5,0.871,386.39,0,0,0
NACC006616,1.795,1,1.275,478.65,0,0,0
NACC006617,0.654,2,1.302,881.39,0,0,0
NACC006618,3.288,4,0.648,853.74,0,0,0
NACC006619,0.743,4,1.169,452.95,0,0,0
NACC006620,0.537,5,1.13,268.75,0,0,0
NACC006621,1.005,2,1.42,278.66,0,0,0
NACC006622,3.555,4,0.602,782.08,0,0,0
NACC006623,2.074,4,0.925,477.47,0,0,0
NACC006624,3.317,5,0.723,448.56,0,0,0
NACC006625,2.985,4,0.743,258.28,0,0,0
NACC006626,1.611,2,0.836,367.64,0,0,0
NACC006627,0.085,2,1.357,275.9,0,0,0
NACC006628,2.035,3,1.039,743.57,0,0,0
NACC006629,3.239,4,1.023,1447.93,0,0,0
NACC006630,3.411,4,0.723,567.06,0,0,0
NACC006631,1.818,1,0.989,455.6,0,0,0
NACC006632,0.259,1,1.282,548.22,0,0,0
NACC006633,1.875,2,1.325,411.63,0,0,0
NACC006634,2.406,3,1.086,617.2,0,0,0
NACC006635,1.529,3,1.402,326.38,0,0,0
NACC006636,2.172,3,0.891,486.11,0,0,0
NACC006637,2.05,3,0.6,415.89,0,0,0
NACC006638,2.143,1,1.197,147.37,0,0,0
NACC006639,0.546,3,1.376,104.44,0,0,0
NACC006640,0.817,4,1.389,422.7,0,0,0
NACC006641,0.986,2,0.826,791.03,0,0,0
NACC006642,0.633,3,0.85,286.28,0,0,0
NACC006643,5.218,1,0.83,543.67,0,0,0
NACC006644,1.068,3,0.62,564.31,0,0,0
NACC006645,2.77,2,0.979,671.35,0,0,0
NACC006646,3.418,3,1.477,768.17,0,0,0
NACC006647,1.69,2,1.252,343.0,0,0,0
NACC006648,2.406,1,0.781,84.7,0,0,0
NACC006649,0.59,1,1.286,339.84,0,0,0
NACC006650,2.343,3,0.766,699.22,0,0,0
NACC006651,2.423,5,0.666,590.57,0,0,0
NACC006652,1.445,2,1.005,627.57,0,0,0
NACC006653,1.079,1,0.891,135.66,0,0,0
NACC006654,1.06,2,1.449,205.98,0,0,0
NACC006655,0.145,3,1.432,401.66,0,0,0
NACC006656,6.683,2,1.07,576.94,0,0,0
NACC006657,2.145,3,0.822,560.76,0,0,0
NACC006658,0.361,4,0.927,278.32,0,0,0
NACC006659,4.06,5,1.164,307.68,0,0,0
NACC006660,3.224,3,1.44,349.69,0,0,0
NACC006661,4.919,4,1.4,224.82,0,0,0
NACC006662,5.355,1,1.494,473.61,0,0,0
NACC006663,5.794,2,1.103,640.29,0,0,0
NACC006664,2.308,4,0.655,554.45,0,0,0
NACC006665,3.044,4,0.835,292.07,0,0,0
NACC006666,2.133,4,0.67,434.96,0,0,0
NACC006667,2.501,1,1.455,477.13,0,0,0
NACC006668,2.351,5,1.31,647.12,0,0,0
NACC006669,3.169,5,1.382,507.23,0,0,0
NACC006670,1.278,2,0.81,379.36,0,0,0
NACC006671,1.678,4,0.652,582.38,0,0,0
NACC006672,3.177,4,1.036,536.16,0,0,0
NACC006673,1.207,5,0.788,198.2,0,0,0
NACC006674,1.52,3,0.984,233.76,0,0,0
NACC006675,0.94,3,1.102,506.18,0,0,0
NACC006676,3.245,3,1.212,761.2,0,0,0
NACC006677,2.604,2,0.704,412.55,0,0,0
NACC006678,1.706,1,0.911,494.81,0,0,0
NACC006679,3.783,5,1.236,525.03,0,0,0
NACC006680,3.045,4,0.77,1147.4,0,0,0
NACC006681,4.089,1,1.239,131.79,0,0,0
NACC006682,3.936,2,0.79,357.65,0,0,0
NACC006683,3.376,3,0.836,200.18,0,0,0
NACC006684,0.664,5,0.963,335.42,0,0,0
NACC006685,2.212,1,0.636,650.2,0,0,0
NACC006686,2.989,4,1.375,191.37,0,0,0
NACC006687,1.086,2,0.663,418.63,0,0,0
NACC006688,2.693,3,1.014,619.39,0,0,0
NACC006689,3.644,4,0.712,528.69,0,0,0
NACC006690,4.148,3,1.004,111.09,0,0,0
NACC006691,2.668,3,1.43,1017.66,0,0,0
NACC006692,2.136,1,0.62,342.05,0,0,0
NACC006693,1.711,5,0.771,1086.11,0,0,0
NACC006694,4.853,1,0.754,410.94,0,0,0
NACC006695,0.769,1,1.303,545.7,0,0,0
NACC006696,0.271,1,1.061,395.27,0,0,0
NACC006697,6.154,4,0.709,706.89,0,0,0
NACC006698,1.552,2,1.237,770.55,0,0,0
NACC006699,1.296,2,0.959,394.44,0,0,0
NACC006700,3.624,1,1.191,424.81,0,0,0
NACC006701,3.475,1,1.233,442.49,0,0,0
NACC006702,8.24,4,1.271,280.84,0,0,0
NACC006703,3.506,4,1.356,534.85,0,0,0
NACC006704,2.368,4,1.063,224.59,0,0,0
NACC006705,2.291,1,1.488,276.77,0,0,0
NACC006706,0.183,3,1.002,670.62,0,0,0
NACC006707,0.664,4,1.04,696.36,0,0,0
NACC006708,4.73,5,1.428,420.7,0,0,0
NACC006709,4.253,2,1.242,738.3,0,0,0
NACC006710,1.132,1,1.176,152.5,0,0,0
NACC006711,3.581,1,0.72,609.67,0,0,0
NACC006712,1.287,3,1.021,413.31,0,0,0
NACC006713,1.761,4,0.795,486.27,0,0,0
NACC006714,1.321,3,0.966,352.56,0,0,0
NACC006715,2.008,2,1.024,421.64,0,0,0
NACC006716,0.265,1,0.788,747.79,0,0,0
NACC006717,1.957,1,1.125,355.26,0,0,0
NACC006718,1.4,1,0.77,235.27,0,0,0
NACC006719,4.657,2,1.107,680.69,0,0,0
NACC006720,0.553,3,0.806,290.73,0,0,0
NACC006721,4.408,4,0.863,344.93,0,0,0
NACC006722,2.825,3,1.112,409.26,0,0,0
NACC006723,2.042,5,0.883,763.41,0,0,0
NACC006724,4.143,5,0.944,608.63,0,0,0
NACC006725,1.835,1,1.346,176.37,0,0,0
NACC006726,0.974,4,0.873,603.05,0,0,0
NACC006727,0.108,1,1.497,480.9,0,0,0
NACC006728,1.655,1,0.965,505.33,0,0,0
NACC006729,1.144,4,1.001,743.79,0,0,0
NACC006730,0.866,2,0.872,428.28,0,0,0
NACC006731,3.234,1,1.038,351.06,0,0,0
NACC006732,5.347,3,1.236,1224.49,0,0,0
NACC006733,0.79,3,1.045,1006.46,0,0,0
NACC006734,0.759,3,0.948,573.82,0,0,0
NACC006735,1.066,3,1.332,505.13,0,0,0
NACC006736,4.0,5,1.481,902.68,0,0,0
NACC006737,4.127,5,1.002,331.27,0,0,0
NACC006738,1.972,1,0.862,468.73,0,0,0
NACC006739,2.382,1,0.797,617.94,0,0,0
NACC006740,4.507,2,0.703,262.3,0,0,0
NACC006741,1.581,1,1.031,267.02,0,0,0
NACC006742,1.577,3,1.323,541.39,0,0,0
NACC006743,3.153,2,0.642,722.58,0,0,0
NACC006744,0.405,2,1.055,938.31,0,0,0
NACC006745,2.047,5,0.63,758.08,0,0,0
NACC006746,0.135,1,0.947,467.7,0,0,0
NACC006747,2.235,3,0.85,793.22,0,0,0
NACC006748,2.079,4,0.967,1060.85,0,0,0
NACC006749,2.328,4,1.304,281.72,0,0,0
NACC006750,2.814,4,1.19,230.42,0,0,0
NACC006751,7.023,2,1.083,596.73,0,0,0
NACC006752,5.488,2,1.46,228.74,0,0,0
NACC006753,2.059,2,1.392,144.88,0,0,0
NACC006754,3.868,3,1.04,217.3,0,0,0
NACC006755,2.554,1,0.726,905.86,0,0,0
NACC006756,0.908,4,1.24,338.62,0,0,0
NACC006757,3.888,2,1.171,309.12,0,0,0
NACC006758,1.308,4,0.954,380.69,0,0,0
NACC006759,1.36,2,1.113,790.99,0,0,0
NACC006760,2.096,2,0.628,442.3,0,0,0
NACC006761,2.341,1,1.148,521.15,0,0,0
NACC006762,2.41,2,0.934,380.29,0,0,0
NACC006763,3.611,4,1.347,807.39,0,0,0
NACC006764,0.926,4,1.201,287.48,0,0,0
NACC006765,2.1,5,0.856,453.17,0,0,0
NACC006766,5.541,5,1.377,255.38,0,0,0
NACC006767,9.914,1,0.819,401.29,0,0,0
NACC006768,1.943,1,1.313,289.35,0,0,0
NACC006769,0.797,3,0.761,340.37,0,0,0
NACC006770,1.037,3,1.306,434.13,0,0,0
NACC006771,3.523,3,1.287,1049.83,0,0,0
NACC006772,3.211,5,0.937,239.0,0,0,0
NACC006773,7.66,1,1.251,348.51,0,0,0
NACC006774,2.372,4,0.847,623.39,0,0,0
NACC006775,1.178,2,1.26,373.85,0,0,0
NACC006776,0.879,3,0.898,266.33,0,0,0
NACC006777,1.063,4,1.18,1019.68,0,0,0
NACC006778,0.499,5,1.462,573.43,0,0,0
NACC006779,0.488,1,1.019,748.7,0,0,0
NACC006780,2.576,3,1.324,992.14,0,0,0
NACC006781,0.944,4,0.861,431.39,0,0,0
NACC006782,0.757,5,1.054,205.01,0,0,0
NACC006783,7.093,1,1.144,204.89,0,0,0
NACC006784,4.637,1,0.911,483.32,0,0,0
NACC006785,0.902,3,1.214,168.12,0,0,0
NACC006786,2.912,5,0.785,655.92,0,0,0
NACC006787,1.875,4,1.319,586.74,0,0,0
NACC006788,0.916,4,0.675,1021.06,0,0,0
NACC006789,7.783,1,0.997,233.38,0,0,0
NACC006790,1.926,3,0.999,362.58,0,0,0
NACC006791,1.473,5,1.412,312.73,0,0,0
NACC006792,5.671,4,0.77,1052.49,0,0,0
NACC006793,4.145,5,1.304,986.03,0,0,0
NACC006794,1.628,5,1.378,619.12,0,0,0
NACC006795,3.836,1,0.669,450.27,0,0,0
NACC006796,0.735,4,1.487,474.3,0,0,0
NACC006797,0.795,4,1.098,382.66,0,0,0
NACC006798,2.674,3,1.241,457.22,0,0,0
NACC006799,1.819,4,1.019,817.01,0,0,0
NACC006800,2.647,2,1.18,719.45,0,0,0
NACC006801,11.809,2,1.138,547.89,0,0,0
NACC006802,1.716,2,1.048,1078.93,0,0,0
NACC006803,0.73,1,0.977,598.3,0,0,0
NACC006804,5.94,1,1.19,733.93,0,0,0
NACC006805,1.377,4,1.488,603.97,0,0,0
NACC006806,2.973,5,0.632,847.02,0,0,0
NACC006807,1.783,3,0.642,694.17,0,0,0
NACC006808,2.026,2,0.82,387.41,0,0,0
NACC006809,2.097,2,1.106,327.98,0,0,0
NACC006810,1.751,3,1.443,261.45,0,0,0
NACC006811,0.618,3,1.475,812.65,0,0,0
NACC006812,2.978,5,1.323,445.26,0,0,0
NACC006813,0.603,5,1.049,236.74,0,0,0
NACC006814,3.708,4,0.822,424.08,0,0,0
NACC006815,2.48,1,1.108,261.89,0,0,0
NACC006816,2.658,1,1.45,637.24,0,0,0
NACC006817,0.633,5,1.236,509.35,0,0,0
NACC006818,0.709,3,1.332,1030.62,0,0,0
NACC006819,2.487,5,0.936,712.22,0,0,0
NACC006820,1.865,4,1.098,729.72,0,0,0
NACC006821,0.519,4,1.336,106.39,0,0,0
NACC006822,6.934,3,0.694,902.23,0,0,0
NACC006823,1.158,4,0.684,427.78,0,0,0
NACC006824,3.926,4,0.702,477.7,0,0,0
NACC006825,0.699,4,0.733,123.77,0,0,0
NACC006826,0.203,2,1.203,355.91,0,0,0
NACC006827,1.722,5,0.791,433.94,0,0,0
NACC006828,3.101,3,1.247,591.05,0,0,0
NACC006829,0.982,1,0.76,955.83,0,0,0
NACC006830,2.331,4,0.995,52.74,0,0,0
NACC006831,1.381,1,1.105,1018.82,0,0,0
NACC006832,2.914,1,1.278,324.75,0,0,0
NACC006833,0.751,5,0.636,606.74,0,0,0
NACC006834,1.917,4,0.874,475.3,0,0,0
NACC006835,1.876,4,1.419,686.99,0,0,0
NACC006836,3.174,4,0.895,488.2,0,0,0
NACC006837,0.167,1,1.27,609.79,0,0,0
NACC006838,1.258,1,0.691,264.73,0,0,0
NACC006839,2.239,2,0.717,461.55,0,0,0
NACC006840,2.618,1,0.711,687.54,0,0,0
NACC006841,1.721,5,1.194,409.98,0,0,0
NACC006842,2.181,1,1.18,571.64,0,0,0
NACC006843,4.206,4,1.136,402.66,0,0,0
NACC006844,1.111,3,0.853,399.85,0,0,0
NACC006845,3.757,2,0.744,448.19,0,0,0
NACC006846,1.388,2,1.351,600.43,0,0,0
NACC006847,2.619,4,1.457,356.69,0,0,0
NACC006848,1.134,5,1.312,536.41,0,0,0
NACC006849,2.555,2,0.604,432.51,0,0,0
NACC006850,0.855,5,1.341,216.52,0,0,0
NACC006851,0.366,5,0.953,529.67,0,0,0
NACC006852,2.381,4,1.479,175.56,0,0,0
NACC006853,3.76,1,1.351,319.44,0,0,0
NACC006854,0.939,5,0.615,466.21,0,0,0
NACC006855,5.153,4,1.022,208.48,0,0,0
NACC006856,3.501,4,0.944,479.61,0,0,0
NACC006857,1.999,3,0.952,201.18,0,0,0
NACC006858,3.499,4,1.223,231.42,0,0,0
NACC006859,1.593,4,0.978,856.89,0,0,0
NACC006860,1.672,3,1.33,455.04,0,0,0
NACC006861,4.034,5,1.315,611.54,0,0,0
NACC006862,3.202,5,0.975,214.43,0,0,0
NACC006863,2.236,2,1.394,541.34,0,0,0
NACC006864,1.747,2,1.201,424.6,0,0,0
NACC006865,2.124,2,1.072,343.02,0,0,0
NACC006866,1.338,2,1.331,530.69,0,0,0
NACC006867,3.269,1,1.085,344.13,0,0,0
NACC006868,2.389,5,0.969,279.4,0,0,0
NACC006869,0.853,3,1.388,386.12,0,0,0
NACC006870,0.726,1,0.789,239.34,0,0,0
NACC006871,0.949,5,0.72,201.03,0,0,0
NACC006872,4.976,2,1.237,734.73,0,0,0
NACC006873,0.876,5,1.166,544.24,0,0,0
NACC006874,2.896,2,1.125,717.34,0,0,0
NACC006875,5.58,5,1.242,237.18,0,0,0
NACC006876,1.25,5,0.601,665.79,0,0,0
NACC006877,3.251,2,1.432,118.95,0,0,0
NACC006878,1.6,1,1.3,922.06,0,0,0
NACC006879,0.97,3,1.161,588.48,0,0,0
NACC006880,4.892,1,0.739,301.77,0,0,0
NACC006881,4.688,2,1.003,687.58,0,0,0
NACC006882,1.685,5,1.476,422.74,0,0,0
NACC006883,1.917,4,0.803,346.52,0,0,0
NACC006884,0.786,5,1.051,280.55,0,0,0
NACC006885,1.723,2,1.191,392.02,0,0,0
NACC006886,7.024,4,0.608,351.39,0,0,0
NACC006887,1.685,4,1.236,832.99,0,0,0
NACC006888,1.008,1,1.312,783.18,0,0,0
NACC006889,1.021,2,0.847,468.36,0,0,0
NACC006890,1.678,4,1.174,205.47,0,0,0
NACC006891,0.615,4,0.888,121.09,0,0,0
NACC006892,3.436,2,0.795,737.71,0,0,0
NACC006893,1.493,2,0.933,552.92,0,0,0
NACC006894,2.101,5,1.416,550.53,0,0,0
NACC006895,1.276,2,1.109,354.15,0,0,0
NACC006896,1.504,2,0.919,899.15,0,0,0
NACC006897,1.612,3,0.908,450.95,0,0,0
NACC006898,1.415,3,0.721,753.56,0,0,0
NACC006899,2.749,5,1.337,248.02,0,0,0
NACC006900,0.443,3,1.214,627.7,0,0,0
NACC006901,1.902,3,1.282,326.04,0,0,0
NACC006902,0.768,4,1.443,282.27,0,0,0
NACC006903,0.068,3,0.835,535.83,0,0,0
NACC006904,2.23,2,1.091,553.14,0,0,0
NACC006905,1.027,1,0.946,620.77,0,0,0
NACC006906,0.885,4,0.746,432.63,0,0,0
NACC006907,1.589,4,1.348,329.39,0,0,0
NACC006908,1.515,5,1.488,1020.75,0,0,0
NACC006909,1.348,3,1.431,367.4,0,0,0
NACC006910,1.713,5,1.158,459.11,0,0,0
NACC006911,3.462,2,0.68,346.81,0,0,0
NACC006912,1.318,5,1.186,681.14,0,0,0
NACC006913,0.447,4,0.687,195.45,0,0,0
NACC006914,1.698,2,0.712,612.32,0,0,0
