complaint_id,victim_id,fraud_type,amount,state,city,destination_account,bank,complaint_timestamp,free_text_description,ring_id
C0010716,V0010716,Cheating,218200.0,Tamil Nadu,Chennai,ACC000004,Bank_A,2026-01-02T17:29:40.364301,Victim reported suspected cheating fraud of INR 218200 from Chennai. Transaction details and beneficiary account were provided.,R0002
C0010717,V0010717,Fraud,332100.0,Telangana,Hyderabad,ACC000168,Bank_B,2026-01-02T17:29:50.154946,Victim reported suspected fraud fraud of INR 332100 from Hyderabad. Transaction details and beneficiary account were provided.,R0029
C0010718,V0010718,Fraud,82100.0,Odisha,Pune,ACC000003,Bank_C,2026-01-02T17:30:07.610214,Victim reported suspected fraud fraud of INR 82100 from Pune. Transaction details and beneficiary account were provided.,R0001
C0010719,V0010719,Cheating,27500.0,Telangana,Hyderabad,ACC000056,Bank_C,2026-01-02T17:30:16.008749,Victim reported suspected cheating fraud of INR 27500 from Hyderabad. Transaction details and beneficiary account were provided.,R0011
C0010720,V0010720,Cheating,1000.0,Telangana,Hyderabad,ACC000004,Bank_A,2026-01-02T17:30:18.199485,Victim reported suspected cheating fraud of INR 1000 from Hyderabad. Transaction details and beneficiary account were provided.,R0002
C0010721,V0010721,Cheating,1100.0,Telangana,Hyderabad,ACC000020,Bank_D,2026-01-02T17:30:25.006261,Victim reported suspected cheating fraud of INR 1100 from Hyderabad. Transaction details and beneficiary account were provided.,R0004
C0010722,V0010722,Fraud,30600.0,Telangana,Hyderabad,ACC000005,Bank_D,2026-01-02T17:30:34.735705,Victim reported suspected fraud fraud of INR 30600 from Hyderabad. Transaction details and beneficiary account were provided.,R0002
C0010723,V0010723,Fraud,14200.0,Maharashtra,Mumbai,ACC000766,Bank_D,2026-01-02T17:30:36.480485,Victim reported suspected fraud fraud of INR 14200 from Mumbai. Transaction details and beneficiary account were provided.,R0157
C0010724,V0010724,Fraud,155300.0,Telangana,Hyderabad,ACC000423,Bank_D,2026-01-02T17:30:40.919335,Victim reported suspected fraud fraud of INR 155300 from Hyderabad. Transaction details and beneficiary account were provided.,R0078
C0010725,V0010725,Fraud,39400.0,Maharashtra,Mumbai,ACC000085,Bank_E,2026-01-02T17:30:45.368671,Victim reported suspected fraud fraud of INR 39400 from Mumbai. Transaction details and beneficiary account were provided.,R0014
C0010726,V0010726,Fraud,26600.0,Bihar,Patna,ACC000037,Bank_E,2026-01-02T17:30:50.953410,Victim reported suspected fraud fraud of INR 26600 from Patna. Transaction details and beneficiary account were provided.,R0008
C0010727,V0010727,Fraud,28200.0,Uttar Pradesh,Lucknow,ACC000032,Bank_B,2026-01-02T17:31:45.411148,Victim reported suspected fraud fraud of INR 28200 from Lucknow. Transaction details and beneficiary account were provided.,R0006
C0010728,V0010728,Fraud,2220000.0,Telangana,Hyderabad,ACC000005,Bank_D,2026-01-02T17:32:10.545565,Victim reported suspected fraud fraud of INR 2220000 from Hyderabad. Transaction details and beneficiary account were provided.,R0002
C0010729,V0010729,Cheating,81000.0,Telangana,Hyderabad,ACC000168,Bank_B,2026-01-02T17:32:19.233965,Victim reported suspected cheating fraud of INR 81000 from Hyderabad. Transaction details and beneficiary account were provided.,R0029
C0010730,V0010730,Fraud,1167000.0,Maharashtra,Mumbai,ACC000001,Bank_C,2026-01-02T17:32:22.647477,Victim reported suspected fraud fraud of INR 1167000 from Mumbai. Transaction details and beneficiary account were provided.,R0001
C0010731,V0010731,Cheating,1616600.0,Maharashtra,Pune,ACC000001,Bank_C,2026-01-02T17:33:18.430887,Victim reported suspected cheating fraud of INR 1616600 from Pune. Transaction details and beneficiary account were provided.,R0001
C0010732,V0010732,Fraud,118200.0,Telangana,Hyderabad,ACC001071,Bank_C,2026-01-02T17:33:18.486404,Victim reported suspected fraud fraud of INR 118200 from Hyderabad. Transaction details and beneficiary account were provided.,R0223
C0010733,V0010733,Cheating,77100.0,Telangana,Hyderabad,ACC000034,Bank_B,2026-01-02T17:33:20.838398,Victim reported suspected cheating fraud of INR 77100 from Hyderabad. Transaction details and beneficiary account were provided.,R0007
C0010734,V0010734,Fraud,1500.0,Telangana,Hyderabad,ACC000003,Bank_C,2026-01-02T17:33:30.325989,Victim reported suspected fraud fraud of INR 1500 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0010735,V0010735,Fraud,573300.0,Telangana,Hyderabad,ACC000002,Bank_D,2026-01-02T17:33:34.719331,Victim reported suspected fraud fraud of INR 573300 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0010736,V0010736,Cheating,1000.0,Telangana,Hyderabad,ACC000032,Bank_B,2026-01-02T17:33:37.699224,Victim reported suspected cheating fraud of INR 1000 from Hyderabad. Transaction details and beneficiary account were provided.,R0006
C0010737,V0010737,Cheating,157200.0,Maharashtra,Pune,ACC000017,Bank_E,2026-01-02T17:33:39.218672,Victim reported suspected cheating fraud of INR 157200 from Pune. Transaction details and beneficiary account were provided.,R0003
C0010738,V0010738,Fraud,2600.0,Bihar,Patna,ACC000154,Bank_E,2026-01-02T17:33:44.336312,Victim reported suspected fraud fraud of INR 2600 from Patna. Transaction details and beneficiary account were provided.,R0026
C0010739,V0010739,Fraud,24000.0,Telangana,Hyderabad,ACC001152,Bank_A,2026-01-02T17:33:58.375274,Victim reported suspected fraud fraud of INR 24000 from Hyderabad. Transaction details and beneficiary account were provided.,R0244
C0010740,V0010740,Fraud,98700.0,Tamil Nadu,Chennai,ACC000165,Bank_A,2026-01-02T17:34:17.951095,Victim reported suspected fraud fraud of INR 98700 from Chennai. Transaction details and beneficiary account were provided.,R0028
C0010741,V0010741,Cheating,10400.0,Telangana,Hyderabad,ACC000767,Bank_E,2026-01-02T17:34:34.174139,Victim reported suspected cheating fraud of INR 10400 from Hyderabad. Transaction details and beneficiary account were provided.,R0157
C0010742,V0010742,Fraud,44800.0,Telangana,Hyderabad,ACC000049,Bank_C,2026-01-02T17:34:55.750231,Victim reported suspected fraud fraud of INR 44800 from Hyderabad. Transaction details and beneficiary account were provided.,R0009
C0010743,V0010743,Cheating,184800.0,Telangana,Hyderabad,ACC000133,Bank_D,2026-01-02T17:34:56.865996,Victim reported suspected cheating fraud of INR 184800 from Hyderabad. Transaction details and beneficiary account were provided.,R0020
C0010744,V0010744,Cheating,337400.0,Telangana,Hyderabad,ACC000549,Bank_C,2026-01-02T17:34:57.635257,Victim reported suspected cheating fraud of INR 337400 from Hyderabad. Transaction details and beneficiary account were provided.,R0107
C0010745,V0010745,Cheating,20500.0,Telangana,Hyderabad,ACC000002,Bank_D,2026-01-02T17:35:25.145097,Victim reported suspected cheating fraud of INR 20500 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0010746,V0010746,Cheating,9100.0,Telangana,Hyderabad,ACC000141,Bank_B,2026-01-02T17:35:26.045907,Victim reported suspected cheating fraud of INR 9100 from Hyderabad. Transaction details and beneficiary account were provided.,R0023
C0010747,V0010747,Fraud,260400.0,Telangana,Hyderabad,ACC000021,Bank_C,2026-01-02T17:35:35.577666,Victim reported suspected fraud fraud of INR 260400 from Hyderabad. Transaction details and beneficiary account were provided.,R0004
C0010748,V0010748,Fraud,50200.0,Maharashtra,Mumbai,ACC000001,Bank_C,2026-01-02T17:35:51.749000,Victim reported suspected fraud fraud of INR 50200 from Mumbai. Transaction details and beneficiary account were provided.,R0001
C0010749,V0010749,Fraud,58700.0,Bihar,Patna,ACC000001,Bank_C,2026-01-02T17:36:00.525613,Victim reported suspected fraud fraud of INR 58700 from Patna. Transaction details and beneficiary account were provided.,R0001
C0010750,V0010750,Cheating,12600.0,Telangana,Hyderabad,ACC000006,Bank_D,2026-01-02T17:36:03.674046,Victim reported suspected cheating fraud of INR 12600 from Hyderabad. Transaction details and beneficiary account were provided.,R0002
C0010751,V0010751,Fraud,2220000.0,Odisha,Delhi,ACC000172,Bank_A,2026-01-02T17:36:04.451935,Victim reported suspected fraud fraud of INR 2220000 from Delhi. Transaction details and beneficiary account were provided.,R0030
C0010752,V0010752,Cheating,150900.0,Telangana,Hyderabad,ACC000004,Bank_A,2026-01-02T17:36:15.745173,Victim reported suspected cheating fraud of INR 150900 from Hyderabad. Transaction details and beneficiary account were provided.,R0002
C0010753,V0010753,Cheating,26700.0,Bihar,Patna,ACC000006,Bank_D,2026-01-02T17:36:23.504686,Victim reported suspected cheating fraud of INR 26700 from Patna. Transaction details and beneficiary account were provided.,R0002
C0010754,V0010754,Fraud,259000.0,Telangana,Hyderabad,ACC000003,Bank_C,2026-01-02T17:36:46.131922,Victim reported suspected fraud fraud of INR 259000 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0010755,V0010755,Fraud,101300.0,Telangana,Hyderabad,ACC000395,Bank_D,2026-01-02T17:36:54.682898,Victim reported suspected fraud fraud of INR 101300 from Hyderabad. Transaction details and beneficiary account were provided.,R0074
C0010756,V0010756,Fraud,3200.0,Andhra Pradesh,Delhi,ACC000217,Bank_A,2026-01-02T17:37:36.494987,Victim reported suspected fraud fraud of INR 3200 from Delhi. Transaction details and beneficiary account were provided.,R0037
C0010757,V0010757,Cheating,1500.0,Telangana,Hyderabad,ACC000002,Bank_D,2026-01-02T17:37:42.868340,Victim reported suspected cheating fraud of INR 1500 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0010758,V0010758,Cheating,371900.0,Bihar,Patna,ACC000917,Bank_D,2026-01-02T17:37:50.928303,Victim reported suspected cheating fraud of INR 371900 from Patna. Transaction details and beneficiary account were provided.,R0188
C0010759,V0010759,Cheating,114600.0,Jharkhand,Delhi,ACC000767,Bank_E,2026-01-02T17:37:52.084033,Victim reported suspected cheating fraud of INR 114600 from Delhi. Transaction details and beneficiary account were provided.,R0157
C0010760,V0010760,Fake Profile,47900.0,Uttar Pradesh,Lucknow,ACC000038,Bank_A,2026-01-02T17:37:56.368020,Victim reported suspected fake profile fraud of INR 47900 from Lucknow. Transaction details and beneficiary account were provided.,R0008
C0010761,V0010761,Fraud,25400.0,Andhra Pradesh,Lucknow,ACC000021,Bank_C,2026-01-02T17:38:06.768648,Victim reported suspected fraud fraud of INR 25400 from Lucknow. Transaction details and beneficiary account were provided.,R0004
C0010762,V0010762,Forgery,105500.0,Telangana,Hyderabad,ACC000011,Bank_A,2026-01-02T17:38:13.892314,Victim reported suspected forgery fraud of INR 105500 from Hyderabad. Transaction details and beneficiary account were provided.,R0003
C0010763,V0010763,Cheating,13800.0,Telangana,Hyderabad,ACC000516,Bank_C,2026-01-02T17:38:28.587943,Victim reported suspected cheating fraud of INR 13800 from Hyderabad. Transaction details and beneficiary account were provided.,R0098
C0010764,V0010764,Cheating,14400.0,Telangana,Hyderabad,ACC000368,Bank_D,2026-01-02T17:38:37.710009,Victim reported suspected cheating fraud of INR 14400 from Hyderabad. Transaction details and beneficiary account were provided.,R0070
C0010765,V0010765,Cheating,21000.0,Odisha,Patna,ACC000037,Bank_E,2026-01-02T17:39:15.270959,Victim reported suspected cheating fraud of INR 21000 from Patna. Transaction details and beneficiary account were provided.,R0008
C0010766,V0010766,Cheating,37800.0,Odisha,Hyderabad,ACC000003,Bank_C,2026-01-02T17:39:24.728395,Victim reported suspected cheating fraud of INR 37800 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0010767,V0010767,Cheating,37100.0,Odisha,Hyderabad,ACC000003,Bank_C,2026-01-02T17:39:25.378399,Victim reported suspected cheating fraud of INR 37100 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0010768,V0010768,Cheating,205800.0,Tamil Nadu,Chennai,ACC000014,Bank_C,2026-01-02T17:39:25.933104,Victim reported suspected cheating fraud of INR 205800 from Chennai. Transaction details and beneficiary account were provided.,R0003
C0010769,V0010769,Fraud,63800.0,Telangana,Hyderabad,ACC000056,Bank_C,2026-01-02T17:39:58.550056,Victim reported suspected fraud fraud of INR 63800 from Hyderabad. Transaction details and beneficiary account were provided.,R0011
C0010770,V0010770,Cheating,187400.0,Telangana,Hyderabad,ACC000051,Bank_B,2026-01-02T17:39:59.608365,Victim reported suspected cheating fraud of INR 187400 from Hyderabad. Transaction details and beneficiary account were provided.,R0010
C0010771,V0010771,Cheating,60200.0,Telangana,Hyderabad,ACC000002,Bank_D,2026-01-02T17:40:11.121784,Victim reported suspected cheating fraud of INR 60200 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0010772,V0010772,Fraud,1400.0,Bihar,Patna,ACC000469,Bank_D,2026-01-02T17:40:15.892486,Victim reported suspected fraud fraud of INR 1400 from Patna. Transaction details and beneficiary account were provided.,R0089
C0010773,V0010773,Cheating,3800.0,Odisha,Bengaluru,ACC000001,Bank_C,2026-01-02T17:40:20.430984,Victim reported suspected cheating fraud of INR 3800 from Bengaluru. Transaction details and beneficiary account were provided.,R0001
C0010774,V0010774,Fraud,2220000.0,Telangana,Hyderabad,ACC000332,Bank_D,2026-01-02T17:40:37.235957,Victim reported suspected fraud fraud of INR 2220000 from Hyderabad. Transaction details and beneficiary account were provided.,R0063
C0010775,V0010775,Cheating,1000.0,Telangana,Hyderabad,ACC001153,Bank_E,2026-01-02T17:41:20.367312,Victim reported suspected cheating fraud of INR 1000 from Hyderabad. Transaction details and beneficiary account were provided.,R0244
C0010776,V0010776,Fraud,4400.0,Maharashtra,Mumbai,ACC000573,Bank_A,2026-01-02T17:41:22.681390,Victim reported suspected fraud fraud of INR 4400 from Mumbai. Transaction details and beneficiary account were provided.,R0112
C0010777,V0010777,Cheating,29500.0,Maharashtra,Pune,ACC000010,Bank_A,2026-01-02T17:41:32.963157,Victim reported suspected cheating fraud of INR 29500 from Pune. Transaction details and beneficiary account were provided.,R0003
C0010778,V0010778,Fraud,1000400.0,Rajasthan,Jaipur,ACC000111,Bank_B,2026-01-02T17:41:34.898213,Victim reported suspected fraud fraud of INR 1000400 from Jaipur. Transaction details and beneficiary account were provided.,R0016
C0010779,V0010779,Fraud,427300.0,Bihar,Patna,ACC000016,Bank_C,2026-01-02T17:41:52.838038,Victim reported suspected fraud fraud of INR 427300 from Patna. Transaction details and beneficiary account were provided.,R0003
C0010780,V0010780,Fraud,20600.0,Maharashtra,Pune,ACC000201,Bank_C,2026-01-02T17:42:00.319042,Victim reported suspected fraud fraud of INR 20600 from Pune. Transaction details and beneficiary account were provided.,R0033
C0010781,V0010781,Fraud,40000.0,Telangana,Hyderabad,ACC000263,Bank_E,2026-01-02T17:42:12.928992,Victim reported suspected fraud fraud of INR 40000 from Hyderabad. Transaction details and beneficiary account were provided.,R0046
C0010782,V0010782,Cheating,194600.0,Telangana,Hyderabad,ACC000034,Bank_B,2026-01-02T17:43:02.930641,Victim reported suspected cheating fraud of INR 194600 from Hyderabad. Transaction details and beneficiary account were provided.,R0007
C0010783,V0010783,Cheating,217000.0,Telangana,Hyderabad,ACC001347,Bank_B,2026-01-02T17:43:27.282431,Victim reported suspected cheating fraud of INR 217000 from Hyderabad. Transaction details and beneficiary account were provided.,R0279
C0010784,V0010784,Fraud,6900.0,Uttar Pradesh,Lucknow,ACC000002,Bank_D,2026-01-02T17:43:47.920741,Victim reported suspected fraud fraud of INR 6900 from Lucknow. Transaction details and beneficiary account were provided.,R0001
C0010785,V0010785,Cheating,766100.0,Telangana,Hyderabad,ACC000005,Bank_D,2026-01-02T17:43:56.473588,Victim reported suspected cheating fraud of INR 766100 from Hyderabad. Transaction details and beneficiary account were provided.,R0002
C0010786,V0010786,Fraud,132100.0,Telangana,Hyderabad,ACC000426,Bank_D,2026-01-02T17:44:02.789605,Victim reported suspected fraud fraud of INR 132100 from Hyderabad. Transaction details and beneficiary account were provided.,R0079
