complaint_id,fraud_type,amount,state,city,chain_depth,prior_case_count,mule_reputation,account_age_days,ring_size,account_type,channel
C0008674,Fraud,14300.0,Maharashtra,Mumbai,4,82,1.0,1396,7,SAVINGS,BRANCH
C0008675,Fake Profile,1320200.0,Telangana,Hyderabad,3,31,1.0,1564,6,CURRENT,BRANCH
C0008676,Fraud,42300.0,Telangana,Hyderabad,3,1831,1.0,1227,3,SAVINGS,BRANCH
C0008677,Cheating,15400.0,Maharashtra,Mumbai,3,4,0.7534,1761,3,SAVINGS,ATM
C0008678,Forgery,33000.0,Bihar,Patna,3,10,0.9698,1673,3,CURRENT,BRANCH
C0008679,Fraud,471100.0,Maharashtra,Pune,4,6,0.8775,1494,4,SAVINGS,BRANCH
C0008680,Fraud,54200.0,Telangana,Hyderabad,3,1832,1.0,1227,3,SAVINGS,ATM
C0008681,Cheating,7300.0,Bihar,Patna,3,799,1.0,1654,3,SAVINGS,ATM
C0008682,Fraud,4500.0,Telangana,Hyderabad,3,255,1.0,157,3,SAVINGS,ATM
C0008683,Fraud,25000.0,Telangana,Hyderabad,3,1833,1.0,1227,3,SAVINGS,BRANCH
C0008684,Cheating,4500.0,Telangana,Hyderabad,3,1834,1.0,1227,3,SAVINGS,BRANCH
C0008685,Cheating,19700.0,Telangana,Hyderabad,3,1854,1.0,870,3,SAVINGS,ATM
C0008686,Cheating,143200.0,Telangana,Hyderabad,3,39,1.0,1244,3,SAVINGS,BRANCH
C0008687,Cheating,25300.0,Telangana,Hyderabad,3,392,1.0,1756,3,SAVINGS,ATM
C0008688,Fraud,2220000.0,Maharashtra,Mumbai,3,128,1.0,228,5,CURRENT,BRANCH
C0008689,Fraud,916700.0,Telangana,Hyderabad,4,175,1.0,602,8,SAVINGS,BRANCH
C0008690,Fraud,27300.0,Telangana,Hyderabad,3,1836,1.0,1227,3,SAVINGS,ATM
C0008691,Fraud,54100.0,Telangana,Hyderabad,3,30,1.0,1023,3,SAVINGS,BRANCH
C0008692,Fraud,71200.0,Telangana,Hyderabad,3,1856,1.0,870,3,SAVINGS,ATM
C0008693,Cheating,39800.0,Telangana,Hyderabad,2,1857,1.0,870,3,SAVINGS,ATM
C0008694,Fraud,69100.0,Telangana,Hyderabad,3,1839,1.0,1227,3,SAVINGS,ATM
C0008695,Cyber Blackmailing,21800.0,Tamil Nadu,Chennai,3,1840,1.0,1227,3,SAVINGS,ATM
C0008696,Fraud,2300.0,Bihar,Patna,6,224,1.0,1026,12,SAVINGS,ATM
C0008697,Fraud,11300.0,Bihar,Patna,4,130,1.0,395,5,SAVINGS,ATM
C0008698,Fraud,147200.0,Telangana,Hyderabad,4,20,0.9991,1586,18,CURRENT,ATM
C0008699,Cheating,1000.0,Uttar Pradesh,Lucknow,4,202,1.0,297,12,SAVINGS,ATM
C0008700,Fraud,12700.0,Bihar,Patna,3,59,1.0,548,3,CURRENT,BRANCH
C0008701,Fraud,30700.0,Bihar,Patna,2,205,1.0,1438,3,SAVINGS,BRANCH
C0008702,Cheating,15900.0,Telangana,Hyderabad,3,92,1.0,2183,3,SAVINGS,BRANCH
C0008703,Fraud,13300.0,Telangana,Hyderabad,3,806,1.0,1301,3,SAVINGS,BRANCH
C0008704,Fraud,1000.0,Telangana,Hyderabad,3,801,1.0,1654,3,SAVINGS,ATM
C0008705,Fraud,42500.0,Telangana,Hyderabad,3,1841,1.0,1227,3,SAVINGS,ATM
C0008706,Cheating,59300.0,Bihar,Patna,3,1842,1.0,1227,3,SAVINGS,ATM
C0008707,Fraud,1339200.0,Telangana,Hyderabad,3,1843,1.0,1227,3,SAVINGS,BRANCH
C0008708,Fraud,1000.0,Maharashtra,Mumbai,3,8,0.9392,1098,4,SAVINGS,BRANCH
C0008709,Fraud,397500.0,Telangana,Hyderabad,3,1,0.2953,1848,3,SAVINGS,ATM
C0008710,Fraud,75300.0,Tamil Nadu,Chennai,4,75,1.0,1074,9,SAVINGS,BRANCH
C0008711,Fraud,248200.0,Telangana,Hyderabad,2,216,1.0,625,12,SAVINGS,BRANCH
C0008712,Fraud,10600.0,Telangana,Hyderabad,3,393,1.0,1756,3,SAVINGS,ATM
C0008713,Fraud,9100.0,Odisha,Mumbai,3,264,1.0,1935,3,SAVINGS,ATM
C0008714,Fraud,8800.0,Telangana,Hyderabad,4,196,1.0,2033,12,CURRENT,BRANCH
C0008715,Cheating,20200.0,Andhra Pradesh,Pune,3,19,0.9987,156,3,SAVINGS,ATM
C0008716,Fraud,3800.0,Telangana,Hyderabad,2,15,0.9948,1699,3,SAVINGS,BRANCH
C0008717,Fraud,4600.0,Tamil Nadu,Chennai,3,808,1.0,1301,3,SAVINGS,ATM
C0008718,Cheating,2500.0,Maharashtra,Mumbai,3,13,0.9894,1867,3,CURRENT,BRANCH
C0008719,Cheating,14400.0,Telangana,Hyderabad,4,131,1.0,277,5,SAVINGS,BRANCH
C0008720,Forgery,67400.0,Bihar,Patna,4,17,0.9974,2050,6,SAVINGS,ATM
C0008721,Cheating,24100.0,Telangana,Hyderabad,3,155,1.0,1141,8,CURRENT,BRANCH
C0008722,Fraud,26600.0,Telangana,Hyderabad,4,141,1.0,2146,5,CURRENT,ATM
C0008723,Fraud,2500.0,Telangana,Hyderabad,4,143,1.0,1812,5,SAVINGS,BRANCH
C0008724,Fraud,41700.0,Telangana,Hyderabad,5,52,1.0,1219,6,SAVINGS,ATM
C0008725,Cheating,85300.0,Telangana,Hyderabad,2,7,0.9137,247,3,CURRENT,BRANCH
C0008726,Fraud,157900.0,Gujarat,Ahmedabad,4,144,1.0,1812,5,SAVINGS,BRANCH
C0008727,Fraud,17300.0,Telangana,Hyderabad,2,809,1.0,1301,3,SAVINGS,ATM
C0008728,Cheating,20800.0,Telangana,Hyderabad,3,31,1.0,123,3,SAVINGS,BRANCH
C0008729,Fraud,32200.0,Odisha,Patna,2,1844,1.0,1227,3,SAVINGS,ATM
C0008730,Cheating,891900.0,Chhattisgarh,Mumbai,3,2,0.5034,1846,10,SAVINGS,ATM
C0008731,Fraud,15900.0,Tamil Nadu,Chennai,4,27,0.9999,1165,8,CURRENT,ATM
C0008732,Cyber Blackmailing,1300.0,Telangana,Hyderabad,4,55,1.0,1743,6,CURRENT,BRANCH
C0008733,Fraud,24800.0,Telangana,Hyderabad,4,197,1.0,2033,12,CURRENT,BRANCH
C0008734,Fraud,2220000.0,Telangana,Hyderabad,3,810,1.0,1301,3,SAVINGS,ATM
C0008735,Cheating,1598100.0,Andhra Pradesh,Mumbai,3,9,0.9571,363,3,CURRENT,BRANCH
C0008736,Fraud,200900.0,Bihar,Patna,3,1845,1.0,1227,3,SAVINGS,BRANCH
C0008737,Cheating,1600.0,Delhi,Delhi,3,3,0.6501,1557,3,SAVINGS,BRANCH
C0008738,Cheating,33500.0,Andhra Pradesh,Ahmedabad,3,3,0.6501,1379,3,SAVINGS,ATM
C0008739,Cheating,273700.0,Bihar,Patna,2,2,0.5034,360,6,SAVINGS,ATM
C0008740,Cheating,31900.0,Andhra Pradesh,Bengaluru,3,1846,1.0,1227,3,SAVINGS,ATM
C0008741,Fraud,114500.0,Telangana,Hyderabad,3,257,1.0,157,3,SAVINGS,BRANCH
C0008742,Fraud,282900.0,Telangana,Hyderabad,2,1847,1.0,1227,3,SAVINGS,BRANCH
C0008743,Fraud,427900.0,Bihar,Patna,3,385,1.0,574,3,SAVINGS,BRANCH
C0008744,Fraud,1007600.0,Tamil Nadu,Chennai,3,20,0.9991,156,3,SAVINGS,BRANCH
C0008745,Fraud,1918100.0,Odisha,Bengaluru,3,811,1.0,1301,3,SAVINGS,ATM
C0008746,Fraud,40100.0,Bihar,Patna,5,229,1.0,886,12,SAVINGS,ATM
C0008747,Fraud,15000.0,Andhra Pradesh,Lucknow,3,76,1.0,1172,7,SAVINGS,BRANCH
C0008748,Cheating,480400.0,Andhra Pradesh,Patna,3,209,1.0,873,3,SAVINGS,BRANCH
C0008749,Cheating,242100.0,Uttar Pradesh,Lucknow,3,14,0.9926,1495,3,SAVINGS,BRANCH
C0008750,Cheating,65900.0,Telangana,Hyderabad,2,5,0.8262,225,3,CURRENT,ATM
C0008751,Data theft,1000.0,Andhra Pradesh,Mumbai,2,1865,1.0,870,3,SAVINGS,ATM
C0008752,Fraud,154200.0,Andhra Pradesh,Pune,6,230,1.0,886,12,SAVINGS,ATM
C0008753,Cheating,124700.0,Uttar Pradesh,Lucknow,3,1866,1.0,870,3,SAVINGS,BRANCH
C0008754,Fraud,65900.0,Telangana,Hyderabad,5,180,1.0,396,8,CURRENT,ATM
C0008755,Fraud,58100.0,Telangana,Hyderabad,3,1855,1.0,1451,3,SAVINGS,ATM
C0008756,Cheating,23600.0,Telangana,Hyderabad,3,60,1.0,548,3,CURRENT,ATM
C0008757,Cheating,133600.0,Telangana,Hyderabad,3,1856,1.0,1451,3,SAVINGS,ATM
C0008758,Cheating,2220000.0,Tamil Nadu,Chennai,3,812,1.0,1301,3,SAVINGS,BRANCH
C0008759,Cheating,120600.0,Odisha,Jaipur,5,74,1.0,438,9,SAVINGS,ATM
C0008760,Fraud,33100.0,Telangana,Hyderabad,3,15,0.9948,672,3,SAVINGS,BRANCH
C0008761,Fraud,48700.0,Tamil Nadu,Chennai,3,3,0.6501,832,3,SAVINGS,ATM
C0008762,Cheating,467400.0,Telangana,Hyderabad,5,10,0.9698,372,5,SAVINGS,ATM
C0008763,Fraud,3500.0,Telangana,Hyderabad,3,813,1.0,1301,3,SAVINGS,BRANCH
C0008764,Fraud,1500.0,Telangana,Hyderabad,3,386,1.0,574,3,SAVINGS,BRANCH
C0008765,Cheating,13300.0,Telangana,Hyderabad,3,1851,1.0,1227,3,SAVINGS,ATM
C0008766,Fraud,1000.0,Telangana,Hyderabad,3,258,1.0,157,3,SAVINGS,BRANCH
C0008767,Cheating,56400.0,Telangana,Hyderabad,3,1852,1.0,1227,3,SAVINGS,ATM
C0008768,Fraud,74000.0,Telangana,Hyderabad,3,1871,1.0,870,3,SAVINGS,BRANCH
C0008769,Cheating,122300.0,Telangana,Hyderabad,2,26,0.9999,567,3,SAVINGS,BRANCH
C0008770,Cheating,717100.0,Telangana,Hyderabad,3,1860,1.0,1451,3,SAVINGS,ATM
C0008771,Cheating,70100.0,Telangana,Hyderabad,3,814,1.0,1301,3,SAVINGS,ATM
C0008772,Fraud,383900.0,Odisha,Delhi,2,1861,1.0,1451,3,SAVINGS,BRANCH
C0008773,Fraud,5900.0,Telangana,Hyderabad,5,37,1.0,381,6,CURRENT,ATM
C0008774,Fraud,179500.0,Delhi,Delhi,2,4,0.7534,1518,18,CURRENT,BRANCH
C0008775,Cheating,29500.0,Odisha,Patna,2,81,1.0,1153,9,SAVINGS,ATM
C0008776,Fraud,8800.0,Telangana,Hyderabad,4,84,1.0,1396,7,SAVINGS,BRANCH
C0008777,Cheating,122800.0,Telangana,Hyderabad,3,1855,1.0,1227,3,SAVINGS,ATM
C0008778,Fraud,15400.0,Telangana,Hyderabad,2,2,0.5034,456,3,SAVINGS,ATM
C0008779,Fraud,2700.0,Telangana,Hyderabad,3,15,0.9948,2091,3,CURRENT,ATM
C0008780,Cheating,6500.0,Telangana,Hyderabad,2,1875,1.0,870,3,SAVINGS,ATM
C0008781,Fraud,23600.0,Telangana,Hyderabad,3,5,0.8262,1585,3,SAVINGS,BRANCH
C0008782,Cheating,11200.0,Odisha,Lucknow,3,93,1.0,2183,3,SAVINGS,BRANCH
C0008783,Cheating,1796400.0,Tamil Nadu,Chennai,2,3,0.6501,300,3,SAVINGS,ATM
C0008784,Fraud,6900.0,Tamil Nadu,Chennai,5,223,1.0,1880,12,CURRENT,BRANCH
C0008785,Cheating,33900.0,Tamil Nadu,Chennai,3,92,1.0,1176,3,SAVINGS,BRANCH
C0008786,Fraud,47500.0,Bihar,Patna,3,37,1.0,1173,3,SAVINGS,ATM
C0008787,Fraud,43700.0,Telangana,Hyderabad,4,10,0.9698,781,5,SAVINGS,BRANCH
C0008788,Fraud,1200.0,Bihar,Patna,3,97,1.0,2130,3,SAVINGS,BRANCH
C0008789,Cheating,248200.0,Telangana,Hyderabad,3,4,0.7534,1887,10,SAVINGS,BRANCH
C0008790,Fraud,124400.0,Odisha,Delhi,4,37,1.0,337,18,SAVINGS,BRANCH
C0008791,Cheating,6300.0,Bihar,Patna,3,268,1.0,1649,3,SAVINGS,BRANCH
C0008792,Cheating,16100.0,Telangana,Hyderabad,4,232,1.0,886,12,SAVINGS,BRANCH
C0008793,Cheating,17600.0,Telangana,Hyderabad,4,53,1.0,2197,6,CURRENT,BRANCH
C0008794,Cheating,25600.0,Telangana,Hyderabad,3,1857,1.0,1227,3,SAVINGS,ATM
C0008795,Cheating,165400.0,Bihar,Patna,3,269,1.0,1649,3,SAVINGS,BRANCH
C0008796,Fraud,303800.0,Telangana,Hyderabad,3,14,0.9926,228,5,SAVINGS,BRANCH
C0008797,Cheating,54500.0,Odisha,Pune,4,222,1.0,2096,12,SAVINGS,BRANCH
C0008798,Fraud,1052300.0,Telangana,Hyderabad,2,6,0.8775,1705,3,SAVINGS,BRANCH
C0008799,Cheating,20500.0,Telangana,Hyderabad,3,7,0.9137,488,3,SAVINGS,BRANCH
C0008800,Cheating,6700.0,Tamil Nadu,Chennai,3,29,1.0,1744,18,CURRENT,ATM
C0008801,Cheating,184300.0,Telangana,Hyderabad,3,1,0.2953,26,3,SAVINGS,BRANCH
C0008802,Fraud,2220000.0,Bihar,Patna,5,167,1.0,2053,8,SAVINGS,BRANCH
C0008803,Cheating,91000.0,Bihar,Patna,3,12,0.985,1208,3,SAVINGS,ATM
C0008804,Cheating,6600.0,Odisha,Pune,4,132,1.0,277,5,SAVINGS,ATM
C0008805,Cheating,1981400.0,Telangana,Hyderabad,3,815,1.0,1301,3,SAVINGS,BRANCH
C0008806,Cheating,660400.0,Odisha,Patna,3,1877,1.0,870,3,SAVINGS,BRANCH
C0008807,Cheating,1000.0,Telangana,Hyderabad,3,1,0.2953,372,3,SAVINGS,BRANCH
C0008808,Fraud,562500.0,Telangana,Hyderabad,4,216,1.0,387,12,SAVINGS,ATM
C0008809,Cheating,43200.0,Maharashtra,Pune,3,1,0.2953,1765,4,SAVINGS,ATM
C0008810,Fraud,38000.0,Telangana,Hyderabad,3,5,0.8262,226,3,SAVINGS,ATM
C0008811,Cheating,28700.0,Telangana,Hyderabad,2,168,1.0,2053,8,SAVINGS,BRANCH
C0008812,Cyber Blackmailing,1000.0,Telangana,Hyderabad,3,48,1.0,502,3,SAVINGS,BRANCH
C0008813,Fraud,70600.0,Bihar,Patna,3,2,0.5034,47,3,SAVINGS,BRANCH
C0008814,Fraud,75700.0,Odisha,Patna,2,3,0.6501,1435,16,SAVINGS,BRANCH
C0008815,Cheating,18900.0,Odisha,Ahmedabad,3,1878,1.0,870,3,SAVINGS,ATM
C0008816,Cheating,256600.0,Andhra Pradesh,Lucknow,3,1860,1.0,1227,3,SAVINGS,BRANCH
C0008817,Fraud,1200.0,Telangana,Hyderabad,3,4,0.7534,934,10,SAVINGS,BRANCH
C0008818,Cheating,30100.0,Telangana,Hyderabad,3,60,1.0,94,3,CURRENT,BRANCH
C0008819,Fraud,16300.0,Telangana,Hyderabad,3,1861,1.0,1227,3,SAVINGS,BRANCH
C0008820,Fraud,148400.0,Tamil Nadu,Chennai,3,96,1.0,2183,3,SAVINGS,BRANCH
C0008821,Fraud,16400.0,Kerala,Pune,3,1881,1.0,870,3,SAVINGS,ATM
C0008822,Fraud,1448700.0,Telangana,Hyderabad,3,261,1.0,157,3,SAVINGS,BRANCH
C0008823,Fraud,631500.0,Telangana,Hyderabad,3,16,0.9963,133,4,SAVINGS,BRANCH
C0008824,Cheating,121600.0,Uttar Pradesh,Lucknow,2,96,1.0,1365,5,CURRENT,BRANCH
C0008825,Cheating,1223600.0,Telangana,Hyderabad,3,1869,1.0,1451,3,SAVINGS,ATM
C0008826,Cheating,56600.0,Telangana,Hyderabad,3,1864,1.0,1227,3,SAVINGS,BRANCH
C0008827,Fraud,20700.0,Bihar,Patna,3,16,0.9963,1054,3,SAVINGS,ATM
C0008828,Cheating,1097900.0,Telangana,Hyderabad,2,206,1.0,1812,3,CURRENT,BRANCH
C0008829,Cheating,8300.0,Uttarakhand,Mumbai,3,2,0.5034,1328,3,SAVINGS,BRANCH
C0008830,Fraud,59300.0,Telangana,Hyderabad,4,144,1.0,2146,5,CURRENT,BRANCH
C0008831,Cheating,206000.0,Tamil Nadu,Chennai,3,2,0.5034,719,3,SAVINGS,BRANCH
C0008832,Cheating,433200.0,Telangana,Hyderabad,3,1884,1.0,870,3,SAVINGS,ATM
C0008833,Cheating,754500.0,Telangana,Hyderabad,3,1885,1.0,870,3,SAVINGS,BRANCH
C0008834,Cyber Blackmailing,476800.0,Telangana,Hyderabad,2,146,1.0,1812,5,SAVINGS,ATM
C0008835,Fraud,4800.0,Andhra Pradesh,Chennai,3,200,1.0,2033,12,CURRENT,ATM
C0008836,Fraud,11900.0,Telangana,Hyderabad,3,816,1.0,1301,3,SAVINGS,BRANCH
C0008837,Fraud,19100.0,Maharashtra,Pune,3,262,1.0,157,3,SAVINGS,BRANCH
C0008838,Cheating,5400.0,Maharashtra,Mumbai,3,26,0.9999,222,3,SAVINGS,ATM
C0008839,Fraud,80700.0,Telangana,Hyderabad,5,24,0.9998,1801,18,CURRENT,BRANCH
C0008840,Fraud,14300.0,Telangana,Hyderabad,5,89,1.0,148,5,SAVINGS,ATM
C0008841,Fraud,10400.0,Telangana,Hyderabad,3,3,0.6501,1337,3,SAVINGS,BRANCH
C0008842,Cheating,24100.0,Odisha,Pune,3,1886,1.0,870,3,SAVINGS,ATM
C0008843,Cheating,4300.0,Telangana,Hyderabad,3,30,1.0,61,3,SAVINGS,BRANCH
C0008844,Cheating,56500.0,Andhra Pradesh,Delhi,2,4,0.7534,1596,3,SAVINGS,ATM
C0008845,Cheating,482700.0,Telangana,Hyderabad,4,131,1.0,228,5,CURRENT,ATM
C0008846,Cyber Blackmailing,158400.0,Telangana,Hyderabad,3,811,1.0,1654,3,SAVINGS,BRANCH
C0008847,Cheating,216800.0,Bihar,Patna,3,1874,1.0,1451,3,SAVINGS,BRANCH
C0008848,Fraud,159800.0,Andhra Pradesh,Kolkata,6,232,1.0,1026,12,SAVINGS,ATM
C0008849,Fraud,43300.0,Andhra Pradesh,Ahmedabad,3,7,0.9137,1430,3,SAVINGS,ATM
C0008850,Cheating,7000.0,Rajasthan,Jaipur,3,1869,1.0,1227,3,SAVINGS,BRANCH
C0008851,Fraud,243300.0,Telangana,Hyderabad,3,207,1.0,1812,3,CURRENT,BRANCH
C0008852,Cyber Blackmailing,14400.0,Telangana,Hyderabad,3,3,0.6501,649,3,CURRENT,BRANCH
C0008853,Cheating,22700.0,Maharashtra,Pune,3,1876,1.0,1451,3,SAVINGS,ATM
C0008854,Cheating,14900.0,Odisha,Bengaluru,5,28,0.9999,99,18,CURRENT,BRANCH
C0008855,Cheating,972300.0,Andhra Pradesh,Chennai,3,1871,1.0,1227,3,SAVINGS,ATM
C0008856,Fraud,7100.0,Telangana,Hyderabad,4,1,0.2953,347,4,CURRENT,BRANCH
C0008857,Fraud,35400.0,Telangana,Hyderabad,3,18,0.9982,1940,3,SAVINGS,BRANCH
C0008858,Cheating,478400.0,Bihar,Patna,2,30,1.0,214,4,SAVINGS,BRANCH
C0008859,Cheating,24200.0,Telangana,Hyderabad,2,1878,1.0,1451,3,SAVINGS,ATM
C0008860,Cheating,10400.0,Bihar,Patna,3,4,0.7534,464,4,CURRENT,BRANCH
C0008861,Fraud,14400.0,Telangana,Hyderabad,4,78,1.0,1172,7,SAVINGS,ATM
C0008862,Cheating,3500.0,Telangana,Hyderabad,3,2,0.5034,1351,3,SAVINGS,ATM
C0008863,Fraud,93800.0,Telangana,Hyderabad,3,812,1.0,1654,3,SAVINGS,ATM
C0008864,Forgery,1900.0,Andhra Pradesh,Chennai,3,396,1.0,1756,3,SAVINGS,BRANCH
C0008865,Cheating,3900.0,Telangana,Hyderabad,4,37,1.0,1282,18,SAVINGS,ATM
C0008866,Fraud,1000.0,Telangana,Hyderabad,3,226,1.0,1880,12,CURRENT,BRANCH
C0008867,Cheating,62300.0,Telangana,Hyderabad,2,5,0.8262,932,3,SAVINGS,ATM
C0008868,Fraud,387000.0,Tamil Nadu,Chennai,3,40,1.0,1244,3,SAVINGS,BRANCH
C0008869,Cheating,230900.0,Telangana,Hyderabad,3,234,1.0,886,12,SAVINGS,BRANCH
C0008870,Cheating,44200.0,Telangana,Hyderabad,3,31,1.0,2074,3,SAVINGS,ATM
C0008871,Fraud,747200.0,Telangana,Hyderabad,3,1879,1.0,1451,3,SAVINGS,BRANCH
C0008872,Fraud,349000.0,Telangana,Hyderabad,3,6,0.8775,226,3,SAVINGS,BRANCH
C0008873,Fraud,20200.0,Tamil Nadu,Chennai,3,1873,1.0,1227,3,SAVINGS,BRANCH
C0008874,Fraud,214500.0,Telangana,Hyderabad,3,6,0.8775,1422,3,SAVINGS,BRANCH
C0008875,Cheating,976300.0,Telangana,Hyderabad,3,32,1.0,123,3,SAVINGS,ATM
C0008876,Fraud,49300.0,Telangana,Hyderabad,3,1881,1.0,1451,3,SAVINGS,ATM
C0008877,Cheating,557000.0,Telangana,Hyderabad,3,61,1.0,548,3,CURRENT,BRANCH
C0008878,Fraud,20900.0,Telangana,Hyderabad,3,52,1.0,1055,6,SAVINGS,ATM
C0008879,Fraud,42700.0,Tamil Nadu,Chennai,3,6,0.8775,899,3,CURRENT,ATM
C0008880,Fraud,159600.0,Telangana,Hyderabad,3,39,1.0,215,3,CURRENT,ATM
C0008881,Cheating,1700.0,Telangana,Hyderabad,3,1875,1.0,1227,3,SAVINGS,ATM
C0008882,Cheating,201000.0,Telangana,Hyderabad,3,1876,1.0,1227,3,SAVINGS,BRANCH
C0008883,Fraud,2220000.0,Telangana,Hyderabad,3,150,1.0,1441,5,SAVINGS,ATM
C0008884,Cheating,4100.0,Telangana,Hyderabad,3,1877,1.0,1227,3,SAVINGS,BRANCH
C0008885,Cheating,2000.0,Delhi,Delhi,3,1878,1.0,1227,3,SAVINGS,ATM
C0008886,Cheating,31200.0,Maharashtra,Mumbai,3,144,1.0,270,5,SAVINGS,ATM
C0008887,Fraud,5900.0,Telangana,Hyderabad,3,202,1.0,2033,12,CURRENT,ATM
C0008888,Fraud,18600.0,Telangana,Hyderabad,3,819,1.0,1301,3,SAVINGS,ATM
C0008889,Cheating,191500.0,Telangana,Hyderabad,3,16,0.9963,672,3,SAVINGS,BRANCH
C0008890,Fraud,77000.0,Telangana,Hyderabad,3,820,1.0,1301,3,SAVINGS,ATM
C0008891,Cheating,120000.0,Tamil Nadu,Chennai,4,223,1.0,2096,12,SAVINGS,ATM
C0008892,Cheating,472600.0,Odisha,Delhi,5,27,0.9999,1253,18,SAVINGS,BRANCH
C0008893,Cheating,3600.0,Bihar,Patna,3,62,1.0,548,3,CURRENT,ATM
C0008894,Cheating,39600.0,Odisha,Ahmedabad,3,821,1.0,1301,3,SAVINGS,BRANCH
C0008895,Fraud,312300.0,Madhya Pradesh,Patna,3,19,0.9987,469,4,SAVINGS,BRANCH
C0008896,Fraud,30500.0,Bihar,Patna,3,26,0.9999,1616,4,SAVINGS,ATM
C0008897,Cheating,4900.0,Telangana,Hyderabad,3,3,0.6501,1676,3,SAVINGS,ATM
C0008898,Cheating,10900.0,Telangana,Hyderabad,3,229,1.0,1880,12,CURRENT,BRANCH
C0008899,Fraud,2220000.0,Madhya Pradesh,Ahmedabad,3,5,0.8262,2006,4,SAVINGS,BRANCH
C0008900,Cheating,13100.0,Telangana,Hyderabad,2,62,1.0,476,3,CURRENT,ATM
C0008901,Fraud,10700.0,Telangana,Hyderabad,3,6,0.8775,221,3,SAVINGS,ATM
C0008902,Fraud,23500.0,Maharashtra,Pune,3,1879,1.0,1227,3,SAVINGS,BRANCH
C0008903,Fraud,941100.0,Tamil Nadu,Chennai,2,96,1.0,1181,5,SAVINGS,ATM
C0008904,Cheating,1000.0,Andhra Pradesh,Pune,3,263,1.0,157,3,SAVINGS,ATM
C0008905,Fraud,13200.0,Telangana,Hyderabad,4,222,1.0,1772,12,SAVINGS,ATM
C0008906,Fraud,604200.0,Bihar,Patna,5,6,0.8775,97,18,SAVINGS,BRANCH
C0008907,Fake Profile,400200.0,Telangana,Hyderabad,3,1900,1.0,870,3,SAVINGS,BRANCH
C0008908,Cheating,25600.0,Odisha,Delhi,4,48,1.0,537,5,SAVINGS,ATM
C0008909,Cheating,16900.0,Telangana,Hyderabad,3,1881,1.0,1227,3,SAVINGS,ATM
C0008910,Cheating,58100.0,Telangana,Hyderabad,3,1882,1.0,1227,3,SAVINGS,BRANCH
C0008911,Fraud,102200.0,Telangana,Hyderabad,3,1903,1.0,870,3,SAVINGS,BRANCH
C0008912,Cheating,22200.0,Telangana,Hyderabad,4,5,0.8262,717,4,SAVINGS,ATM
C0008913,Cheating,10600.0,Telangana,Hyderabad,4,236,1.0,1026,12,SAVINGS,ATM
C0008914,Cheating,4700.0,Telangana,Hyderabad,3,7,0.9137,1313,3,SAVINGS,ATM
C0008915,Fraud,280900.0,Gujarat,Ahmedabad,3,826,1.0,1619,3,SAVINGS,BRANCH
C0008916,Cheating,1900.0,Odisha,Chennai,3,1891,1.0,1451,3,SAVINGS,ATM
C0008917,Fraud,343300.0,Odisha,Mumbai,4,53,1.0,608,5,SAVINGS,ATM
C0008918,Fake Profile,101300.0,Maharashtra,Pune,2,171,1.0,431,8,CURRENT,BRANCH
C0008919,Fraud,164700.0,Bihar,Patna,3,2,0.5034,856,17,SAVINGS,ATM
C0008920,Fraud,38800.0,Telangana,Hyderabad,3,4,0.7534,1668,3,SAVINGS,BRANCH
C0008921,Cheating,2600.0,Bihar,Patna,3,397,1.0,1756,3,SAVINGS,ATM
C0008922,Cheating,2000.0,Bihar,Patna,3,1885,1.0,1227,3,SAVINGS,BRANCH
C0008923,Cheating,59900.0,Telangana,Hyderabad,3,1886,1.0,1227,3,SAVINGS,BRANCH
C0008924,Cheating,3000.0,Bihar,Patna,3,823,1.0,1301,3,SAVINGS,ATM
C0008925,Cheating,398700.0,Telangana,Hyderabad,3,6,0.8775,281,3,SAVINGS,BRANCH
C0008926,Cheating,2180700.0,Telangana,Hyderabad,3,393,1.0,1797,3,SAVINGS,BRANCH
C0008927,Fraud,625800.0,Telangana,Hyderabad,3,97,1.0,2183,3,SAVINGS,BRANCH
C0008928,Cheating,16000.0,Kerala,Chennai,3,1907,1.0,870,3,SAVINGS,ATM
C0008929,Fraud,32700.0,Telangana,Hyderabad,4,177,1.0,707,8,CURRENT,ATM
C0008930,Cheating,18500.0,Telangana,Hyderabad,3,399,1.0,1756,3,SAVINGS,ATM
C0008931,Cheating,181600.0,Telangana,Hyderabad,3,98,1.0,1365,5,CURRENT,ATM
C0008932,Fraud,43500.0,Telangana,Hyderabad,4,55,1.0,1219,6,SAVINGS,BRANCH
C0008933,Cheating,23200.0,Odisha,Patna,3,226,1.0,2096,12,SAVINGS,BRANCH
C0008934,Cheating,2220000.0,Telangana,Hyderabad,3,272,1.0,1935,3,SAVINGS,ATM
C0008935,Cheating,148100.0,Bihar,Patna,3,16,0.9963,495,4,SAVINGS,ATM
C0008936,Fraud,315700.0,Telangana,Hyderabad,4,11,0.9787,1525,5,SAVINGS,BRANCH
C0008937,Fraud,200900.0,Odisha,Mumbai,4,210,1.0,297,12,SAVINGS,BRANCH
C0008938,Fraud,16900.0,Telangana,Hyderabad,3,17,0.9974,407,3,SAVINGS,BRANCH
C0008939,Cheating,30200.0,Bihar,Patna,3,27,0.9999,1595,18,SAVINGS,ATM
C0008940,Cheating,3300.0,Telangana,Hyderabad,3,1888,1.0,1227,3,SAVINGS,BRANCH
